Customer_ID,Risk_Score,Outstanding_Balance,Overdue_Days,Overdue_Amount,Segment,Current_Channel,Estimated_Recovery_Rate,Expected_Recovery,Contact_Cost,Recovery_per_Cost
C02147,0.2504,25221283.0,63,794878.0,Mass,Call Center,0.449,222985.0,25000,8.9194
C02148,0.1203,31632594.0,126,1648311.0,Mass,Call Center,0.5316,604486.0,25000,24.1794
C02149,0.1013,11396238.0,163,744689.0,Mass,Call Center,0.5372,279769.0,25000,11.1908
C02150,0.1841,22826940.0,28,291486.0,Mass,SMS,0.1938,37160.0,3000,12.3866
C02151,0.2385,60784222.0,103,3082552.0,Affluent,SMS,0.2366,460020.0,3000,153.3402
C02152,0.4431,4740996.0,166,494796.0,Mass,Call Center,0.4367,114201.0,25000,4.568
C02153,0.1473,24843766.0,101,1082762.0,Mass,WhatsApp,0.3367,246555.0,5000,49.311
C02154,0.221,9660949.0,161,747684.0,Mass,SMS,0.2391,114298.0,3000,38.0992
C02155,0.2049,8724993.0,76,311614.0,Mass,Field Agent,0.6672,134621.0,180000,0.7479
C02156,0.2729,32456065.0,160,2675608.0,Priority,Call Center,0.4868,799138.0,25000,31.9655
C02157,0.4671,14492400.0,114,1065134.0,Affluent,Field Agent,0.5934,326424.0,180000,1.8135
C02158,0.3533,7404387.0,87,366458.0,Affluent,Call Center,0.4585,96333.0,25000,3.8533
C02159,0.2044,93987239.0,39,1721304.0,Affluent,WhatsApp,0.2705,301594.0,5000,60.3188
C02160,0.4026,62737875.0,31,1170355.0,Mass,WhatsApp,0.2317,148773.0,5000,29.7547
C02161,0.0875,3620347.0,52,100000.0,Affluent,Call Center,0.4727,33385.0,25000,1.3354
C02162,0.1954,5722740.0,136,360833.0,Affluent,SMS,0.2426,57109.0,3000,19.0363
C02163,0.3658,45255893.0,85,2220332.0,Mass,Call Center,0.4518,568885.0,25000,22.7554
C02164,0.3385,18802728.0,70,735785.0,Mass,Call Center,0.4363,186430.0,25000,7.4572
C02165,0.1902,112106630.0,85,4384778.0,Mass,Field Agent,0.694,1992872.0,180000,11.0715
C02166,0.1865,46303253.0,63,1335116.0,Affluent,Call Center,0.4661,408656.0,25000,16.3462
C02167,0.084,33728438.0,146,1917214.0,Mass,Call Center,0.5423,736117.0,25000,29.4447
C02168,0.2669,8998097.0,71,326641.0,Affluent,Field Agent,0.6319,127256.0,180000,0.707
C02169,0.11,40866723.0,85,1412631.0,Affluent,Field Agent,0.726,712803.0,180000,3.96
C02170,0.1424,6980439.0,101,301934.0,Affluent,Field Agent,0.7252,148631.0,180000,0.8257
C02171,0.2778,92214774.0,117,5594324.0,Mass,SMS,0.2311,790118.0,3000,263.3727
C02172,0.6236,38130497.0,61,1742304.0,Mass,Field Agent,0.4786,365400.0,180000,2.03
C02173,0.3252,10957731.0,14,100000.0,Affluent,SMS,0.1676,9845.0,3000,3.2817
C02174,0.2745,55899378.0,125,3607639.0,Mass,Field Agent,0.6716,1484613.0,180000,8.2478
C02175,0.0567,235191650.0,101,8816783.0,Mass,WhatsApp,0.3538,2250865.0,5000,450.1729
C02176,0.2007,20110835.0,117,1099212.0,Affluent,Call Center,0.508,362741.0,25000,14.5096
C02177,0.6653,43349233.0,98,3300328.0,Mass,SMS,0.1769,243599.0,3000,81.1996
C02178,0.2393,16233005.0,92,736060.0,Mass,Call Center,0.4966,230433.0,25000,9.2173
C02179,0.4258,27227515.0,171,2873687.0,Priority,Field Agent,0.6101,941672.0,180000,5.2315
C02180,0.2757,5538043.0,10,100000.0,Mass,SMS,0.1697,10388.0,3000,3.4627
C02181,0.3288,24986766.0,17,234699.0,Affluent,SMS,0.1695,23292.0,3000,7.7641
C02182,0.4258,26113519.0,169,2723693.0,Mass,WhatsApp,0.284,415525.0,5000,83.105
C02183,0.4132,151089685.0,160,14717283.0,Mass,SMS,0.2122,1696669.0,3000,565.5562
C02184,0.0264,4153173.0,75,109320.0,Mass,Call Center,0.5313,42791.0,25000,1.7116
C02185,0.0285,18877908.0,98,651816.0,Mass,WhatsApp,0.3591,172224.0,5000,34.4447
C02186,0.1985,90648831.0,81,3419266.0,Mass,Call Center,0.4934,1097793.0,25000,43.9117
C02187,0.5316,19630890.0,180,2430131.0,Affluent,SMS,0.1956,230131.0,3000,76.7103
C02188,0.3409,21063344.0,83,980077.0,Affluent,WhatsApp,0.2931,166463.0,5000,33.2926
C02189,0.2921,10865763.0,137,786098.0,Mass,Field Agent,0.6644,315431.0,180000,1.7524
C02190,0.1907,9838177.0,66,299012.0,Mass,SMS,0.2238,43813.0,3000,14.6043
C02191,0.1729,4027002.0,69,124647.0,Mass,Call Center,0.48,39704.0,25000,1.5882
C02192,0.1043,13325248.0,122,654892.0,Mass,Call Center,0.5363,245126.0,25000,9.805
C02193,0.7143,9295410.0,72,541814.0,Mass,WhatsApp,0.2157,45914.0,5000,9.1828
C02194,0.1961,28132195.0,3,100000.0,Mass,Call Center,0.3616,23578.0,25000,0.9431
C02195,0.125,11372608.0,32,151643.0,Mass,Field Agent,0.5907,61579.0,180000,0.3421
C02196,0.206,15475913.0,158,1150919.0,Mass,SMS,0.2412,179571.0,3000,59.8571
C02197,0.4803,15905587.0,67,696489.0,Mass,Field Agent,0.5429,192777.0,180000,1.071
C02198,0.4283,23824409.0,19,280134.0,Affluent,Call Center,0.3367,50542.0,25000,2.0217
C02199,0.5417,14736885.0,170,1739825.0,Mass,Call Center,0.4077,339908.0,25000,13.5963
C02200,0.1916,8645939.0,180,717493.0,Mass,SMS,0.2432,114150.0,3000,38.0501
C02201,0.3945,27238796.0,90,1461890.0,Mass,Field Agent,0.6228,503294.0,180000,2.7961
C02202,0.1947,72701284.0,114,3838686.0,Mass,WhatsApp,0.3277,820945.0,5000,164.189
C02203,0.3376,28427075.0,136,2158882.0,Affluent,Field Agent,0.6459,810452.0,180000,4.5025
C02204,0.0848,13586211.0,12,100000.0,Affluent,WhatsApp,0.2579,18246.0,5000,3.6492
C02205,0.3808,22103355.0,54,700870.0,Affluent,Field Agent,0.553,216886.0,180000,1.2049
C02206,0.689,3216337.0,102,260047.0,Mass,Field Agent,0.5033,53069.0,180000,0.2948
C02207,0.1676,21746940.0,99,958242.0,Mass,WhatsApp,0.3328,212461.0,5000,42.4922
C02208,0.09,16752064.0,60,395338.0,Mass,WhatsApp,0.3127,87167.0,5000,17.4334
C02209,0.7558,9829769.0,1,100000.0,Mass,Field Agent,0.3349,16744.0,180000,0.093
C02210,0.4327,11784410.0,172,1260281.0,Mass,Field Agent,0.6073,408483.0,180000,2.2693
C02211,0.3259,16587366.0,111,1013742.0,Mass,WhatsApp,0.3029,180269.0,5000,36.0537
C02212,0.5567,67446460.0,136,6461912.0,Mass,Call Center,0.4033,1229240.0,25000,49.1696
C02213,0.4729,74510216.0,79,3817828.0,Mass,Field Agent,0.5693,1116274.0,180000,6.2015
C02214,0.1921,9882353.0,92,419520.0,Mass,SMS,0.2431,66691.0,3000,22.2304
C02215,0.1124,14891617.0,81,492472.0,Mass,WhatsApp,0.333,113762.0,5000,22.7524
C02216,0.4724,15276044.0,78,772468.0,Mass,SMS,0.1957,77670.0,3000,25.8899
C02217,0.1278,56172164.0,121,2844760.0,Priority,SMS,0.2521,492054.0,3000,164.0179
C02218,0.1496,28915633.0,180,2254149.0,Mass,WhatsApp,0.3362,511713.0,5000,102.3426
C02219,0.5934,27430779.0,140,2799317.0,Mass,Call Center,0.3925,498111.0,25000,19.9244
C02220,0.1382,42740136.0,121,2200205.0,Mass,WhatsApp,0.3384,506957.0,5000,101.3914
C02221,0.2572,13769588.0,3,100000.0,Mass,Call Center,0.3489,21679.0,25000,0.8671
C02222,0.5664,97784140.0,93,6465179.0,Affluent,SMS,0.1907,575534.0,3000,191.8445
C02223,0.0582,24956422.0,173,1606655.0,Mass,SMS,0.2619,303289.0,3000,101.0963
C02224,0.5543,10622383.0,72,537560.0,Priority,Call Center,0.3798,96538.0,25000,3.8615
C02225,0.0579,19870487.0,99,731720.0,Affluent,SMS,0.2619,138169.0,3000,46.0564
C02226,0.1987,85695829.0,59,2355072.0,Mass,WhatsApp,0.2932,449226.0,5000,89.8452
C02227,0.0913,16341922.0,35,225485.0,Affluent,Field Agent,0.6092,96745.0,180000,0.5375
C02228,0.2496,64614163.0,127,4100753.0,Mass,Call Center,0.4936,1265551.0,25000,50.622
C02229,0.2514,13376909.0,57,381956.0,Priority,Call Center,0.4388,104645.0,25000,4.1858
C02230,0.0961,11625630.0,106,489726.0,Mass,SMS,0.2565,88191.0,3000,29.3969
C02231,0.2941,48350339.0,107,2738863.0,Priority,SMS,0.2288,377880.0,3000,125.9599
C02232,0.1111,10432264.0,153,650276.0,Mass,Field Agent,0.7379,333217.0,180000,1.8512
C02233,0.3285,56906870.0,169,5312097.0,Mass,Call Center,0.4704,1463688.0,25000,58.5475
C02234,0.1394,35534421.0,100,1514752.0,Priority,SMS,0.2505,258115.0,3000,86.0383
C02235,0.3222,10436214.0,10,100000.0,Mass,Field Agent,0.4783,28166.0,180000,0.1565
C02236,0.0809,23276240.0,105,946541.0,Mass,Call Center,0.5432,364817.0,25000,14.5927
C02237,0.2545,14441435.0,160,1162314.0,Mass,Field Agent,0.6797,491938.0,180000,2.733
C02238,0.1346,35440399.0,86,1289516.0,Mass,SMS,0.2478,218149.0,3000,72.7164
C02239,0.188,165120262.0,102,7724567.0,Mass,WhatsApp,0.329,1667068.0,5000,333.4136
C02240,0.3194,17256195.0,138,1300792.0,Mass,SMS,0.2253,172996.0,3000,57.6654
C02241,0.1112,42634002.0,80,1389687.0,Mass,Call Center,0.5165,498438.0,25000,19.9375
C02242,0.0313,25618544.0,75,680507.0,Affluent,WhatsApp,0.3407,170244.0,5000,34.0487
C02243,0.0258,25608736.0,87,780961.0,Mass,Field Agent,0.7648,440259.0,180000,2.4459
C02244,0.2526,21192995.0,154,1637585.0,Affluent,WhatsApp,0.3168,323511.0,5000,64.7022
C02245,0.4275,10606408.0,88,577119.0,Mass,Field Agent,0.6054,187356.0,180000,1.0409
C02246,0.4632,34953401.0,59,1324187.0,Affluent,WhatsApp,0.2483,170484.0,5000,34.0967
C02247,0.4675,18730142.0,108,1304729.0,Affluent,WhatsApp,0.2761,186003.0,5000,37.2006
C02248,0.1889,10115569.0,125,580732.0,Affluent,WhatsApp,0.3288,125170.0,5000,25.034
C02249,0.6924,68927077.0,165,9040453.0,Mass,Call Center,0.3634,1326837.0,25000,53.0735
C02250,0.5398,27601923.0,161,3080639.0,Mass,WhatsApp,0.2625,388181.0,5000,77.6361
C02251,0.5339,19901137.0,141,1934203.0,Affluent,SMS,0.1952,182416.0,3000,60.8052
C02252,0.1487,95481493.0,139,5739616.0,Affluent,Field Agent,0.7226,2802351.0,180000,15.5686
C02253,0.449,3986024.0,81,204273.0,Mass,SMS,0.2009,21568.0,3000,7.1892
C02254,0.3045,89272780.0,62,2968651.0,Mass,SMS,0.2061,365800.0,3000,121.9333
C02255,0.1696,10367624.0,102,472050.0,Affluent,WhatsApp,0.3325,104394.0,5000,20.8788
C02256,0.5653,30889254.0,128,2808022.0,Mass,WhatsApp,0.2577,338129.0,5000,67.6258
C02257,0.1029,13885041.0,94,524574.0,Mass,Field Agent,0.7412,271625.0,180000,1.509
C02258,0.1057,9933122.0,38,152422.0,Affluent,SMS,0.211,22417.0,3000,7.4724
C02259,0.3498,93015147.0,3,158089.0,Mass,Call Center,0.3296,29962.0,25000,1.1985
C02260,0.144,159986973.0,11,755606.0,Mass,Field Agent,0.5337,273424.0,180000,1.519
C02261,0.1824,20038395.0,77,701966.0,Mass,WhatsApp,0.3157,146004.0,5000,29.2009
C02262,0.1809,34965104.0,143,2269567.0,Mass,SMS,0.2447,366266.0,3000,122.0887
C02263,0.4037,26466164.0,143,2280199.0,Mass,WhatsApp,0.2882,360205.0,5000,72.0409
C02264,0.6209,141087838.0,146,15392159.0,Mass,SMS,0.1831,1238722.0,3000,412.9074
C02265,0.3383,3021415.0,128,216129.0,Mass,Field Agent,0.6457,81058.0,180000,0.4503
C02266,0.275,36452107.0,5,100000.0,Affluent,SMS,0.1659,10162.0,3000,3.3873
C02267,0.2544,12082396.0,160,972289.0,Affluent,Call Center,0.4922,298043.0,25000,11.9217
C02268,0.2556,2370052.0,171,204146.0,Affluent,WhatsApp,0.3162,40164.0,5000,8.0328
C02269,0.3548,17432665.0,153,1519944.0,Mass,WhatsApp,0.2974,258871.0,5000,51.7742
C02270,0.0684,158685557.0,81,4870998.0,Mass,WhatsApp,0.341,1188976.0,5000,237.7952
C02271,0.2037,12972434.0,39,237344.0,Affluent,WhatsApp,0.2706,41625.0,5000,8.325
C02272,0.1187,55127095.0,163,3706096.0,Mass,SMS,0.2534,648590.0,3000,216.1966
C02273,0.2184,82892785.0,34,1349746.0,Mass,SMS,0.1947,168434.0,3000,56.1446
C02274,0.3241,24684587.0,142,1925834.0,Mass,WhatsApp,0.3032,343347.0,5000,68.6695
C02275,0.2998,28200267.0,174,2616422.0,Mass,Field Agent,0.6613,1038245.0,180000,5.768
C02276,0.5748,4493257.0,163,524814.0,Affluent,WhatsApp,0.2559,62113.0,5000,12.4225
C02277,0.421,12215577.0,94,705063.0,Mass,Call Center,0.4432,168585.0,25000,6.7434
C02278,0.0331,61922490.0,151,3323303.0,Mass,WhatsApp,0.3582,873176.0,5000,174.6353
C02279,0.3289,26563947.0,150,2201958.0,Mass,SMS,0.224,288745.0,3000,96.2483
C02280,0.5082,36097271.0,176,4270236.0,Mass,WhatsApp,0.2684,568452.0,5000,113.6903
C02281,0.3801,28560750.0,65,1089200.0,Mass,SMS,0.1987,121205.0,3000,40.4017
C02282,0.4747,223828418.0,114,16581132.0,Affluent,SMS,0.2035,1730079.0,3000,576.6929
C02283,0.3708,16254276.0,148,1396532.0,Affluent,WhatsApp,0.2944,232148.0,5000,46.4296
C02284,0.468,124497529.0,41,3293968.0,Priority,Field Agent,0.4961,843306.0,180000,4.685
C02285,0.3189,28570624.0,41,639474.0,Mass,Call Center,0.396,149534.0,25000,5.9814
C02286,0.3078,136057120.0,71,5202265.0,Mass,Call Center,0.4463,1384094.0,25000,55.3637
C02287,0.3798,7344103.0,65,279993.0,Mass,SMS,0.1988,31170.0,3000,10.39
C02288,0.1861,30070001.0,136,1870656.0,Mass,SMS,0.2439,299776.0,3000,99.9253
C02289,0.1501,16864133.0,169,1235189.0,Affluent,SMS,0.249,207580.0,3000,69.1933
C02290,0.2901,28741675.0,29,439050.0,Affluent,Call Center,0.3838,101925.0,25000,4.077
C02291,0.2042,84881154.0,59,2351250.0,Mass,Call Center,0.4546,692447.0,25000,27.6979
C02292,0.4705,36513623.0,168,3968726.0,Mass,WhatsApp,0.2756,563010.0,5000,112.602
C02293,0.6069,84712106.0,108,6751531.0,Priority,SMS,0.185,557816.0,3000,185.9386
C02294,0.1261,12789886.0,37,197511.0,Mass,Call Center,0.4363,59201.0,25000,2.3681
C02295,0.0407,10979626.0,109,431435.0,Affluent,Call Center,0.555,174713.0,25000,6.9885
C02296,0.125,25405886.0,158,1672573.0,Affluent,Call Center,0.5302,609726.0,25000,24.389
C02297,0.1816,24052132.0,68,743142.0,Mass,WhatsApp,0.306,149895.0,5000,29.979
C02298,0.5628,20759759.0,88,1294442.0,Affluent,SMS,0.1899,115200.0,3000,38.4
C02299,0.4901,9585429.0,111,702303.0,Affluent,SMS,0.2014,71416.0,3000,23.8055
C02300,0.1089,82891077.0,152,5114934.0,Affluent,SMS,0.2547,906282.0,3000,302.0939
C02301,0.4311,17392492.0,102,1101223.0,Mass,WhatsApp,0.283,166568.0,5000,33.3135
C02302,0.1928,104058573.0,173,8314354.0,Mass,Field Agent,0.7047,3829749.0,180000,21.2764
C02303,0.1879,25320623.0,136,1579280.0,Affluent,Field Agent,0.7067,732197.0,180000,4.0678
C02304,0.1766,47813344.0,76,1639072.0,Mass,Field Agent,0.6781,735465.0,180000,4.0859
C02305,0.2808,43666686.0,88,2000227.0,Mass,WhatsApp,0.3094,377208.0,5000,75.4415
C02306,0.3545,10963824.0,126,786967.0,Mass,SMS,0.2204,99328.0,3000,33.1092
C02307,0.2833,36092271.0,13,245026.0,Mass,SMS,0.1712,25521.0,3000,8.5069
C02308,0.2045,171950865.0,41,3311296.0,Affluent,WhatsApp,0.2726,584731.0,5000,116.9461
C02309,0.7437,32152432.0,43,1146297.0,Mass,Call Center,0.2938,127352.0,25000,5.0941
C02310,0.5251,61568635.0,145,6100748.0,Mass,Field Agent,0.5698,1694640.0,180000,9.4147
C02311,0.4731,50006234.0,149,4833815.0,Mass,SMS,0.2038,505706.0,3000,168.5687
C02312,0.4352,33985212.0,148,3135957.0,Mass,WhatsApp,0.2822,471227.0,5000,94.2454
C02313,0.2578,30124974.0,19,289151.0,Mass,Call Center,0.375,67342.0,25000,2.6937
C02314,0.2012,43215161.0,54,1090814.0,Mass,Field Agent,0.6172,437206.0,180000,2.4289
C02315,0.5513,53632669.0,57,2142666.0,Mass,WhatsApp,0.2317,235449.0,5000,47.0898
C02316,0.3857,6466996.0,5,100000.0,Mass,SMS,0.1548,8624.0,3000,2.8747
C02317,0.0499,32014173.0,47,551655.0,Mass,SMS,0.2253,90116.0,3000,30.0387
C02318,0.1234,20796775.0,78,674141.0,Mass,Call Center,0.5095,236417.0,25000,9.4567
C02319,0.4984,16900598.0,160,1799896.0,Mass,Call Center,0.4205,378989.0,25000,15.1596
C02320,0.2279,91362965.0,31,1374309.0,Mass,Field Agent,0.5547,484893.0,180000,2.6938
C02321,0.4644,12009879.0,155,1196792.0,Affluent,Call Center,0.4305,266777.0,25000,10.6711
C02322,0.2496,6197257.0,148,458372.0,Mass,WhatsApp,0.3173,90933.0,5000,18.1867
C02323,0.3831,55400690.0,29,945832.0,Mass,SMS,0.1724,91052.0,3000,30.3506
C02324,0.1662,6040471.0,47,126089.0,Affluent,WhatsApp,0.2853,23995.0,5000,4.7989
C02325,0.3515,3636177.0,83,171330.0,Affluent,Call Center,0.4528,44551.0,25000,1.782
C02326,0.0592,62000566.0,170,3929364.0,Mass,Field Agent,0.759,2148406.0,180000,11.9356
C02327,0.4723,29300309.0,142,2697042.0,Mass,SMS,0.2039,282530.0,3000,94.1768
C02328,0.376,40108788.0,175,4099172.0,Affluent,Call Center,0.4565,1051535.0,25000,42.0614
C02329,0.4124,16061872.0,57,556869.0,Mass,Call Center,0.3967,120142.0,25000,4.8057
C02330,0.1257,6261813.0,164,428351.0,Affluent,Field Agent,0.732,215455.0,180000,1.197
C02331,0.3584,7637640.0,173,756104.0,Mass,Call Center,0.4616,199246.0,25000,7.9698
C02332,0.2396,19042759.0,108,1014000.0,Affluent,Call Center,0.4966,317328.0,25000,12.6931
C02333,0.1504,7003941.0,28,100000.0,Affluent,Field Agent,0.5727,38647.0,180000,0.2147
C02334,0.3297,33985322.0,49,921160.0,Priority,WhatsApp,0.2609,140616.0,5000,28.1232
C02335,0.1244,15743347.0,24,157282.0,Mass,Call Center,0.4137,44757.0,25000,1.7903
C02336,0.2346,30081545.0,146,2150880.0,Affluent,SMS,0.2372,322734.0,3000,107.578
C02337,0.0395,29195773.0,57,598558.0,Mass,SMS,0.2354,102881.0,3000,34.2938
C02338,0.4789,36806534.0,127,3050448.0,Mass,SMS,0.203,316096.0,3000,105.3654
C02339,0.2552,41196708.0,49,1016287.0,Affluent,SMS,0.2023,127938.0,3000,42.6459
C02340,0.2172,17724985.0,176,1491682.0,Mass,Call Center,0.5031,481359.0,25000,19.2543
C02341,0.3345,30049472.0,140,2340379.0,Affluent,Call Center,0.4687,639206.0,25000,25.5682
C02342,0.4553,31654615.0,68,1370850.0,Mass,SMS,0.1911,136865.0,3000,45.6217
C02343,0.1072,2203365.0,86,100000.0,Mass,WhatsApp,0.3397,23654.0,5000,4.7307
C02344,0.395,47722433.0,11,313218.0,Mass,Field Agent,0.4587,79374.0,180000,0.441
C02345,0.1326,29044177.0,25,306205.0,Mass,Field Agent,0.5712,119583.0,180000,0.6644
C02346,0.3315,43944378.0,180,4384961.0,Mass,WhatsApp,0.3018,773263.0,5000,154.6526
C02347,0.1107,6903526.0,147,413186.0,Mass,SMS,0.2545,73044.0,3000,24.3481
C02348,0.0616,18230621.0,151,1030736.0,Priority,SMS,0.2614,193749.0,3000,64.5831
C02349,0.1172,8392566.0,116,400599.0,Affluent,SMS,0.2536,70236.0,3000,23.4119
C02350,0.161,52640048.0,40,927828.0,Affluent,WhatsApp,0.2784,172939.0,5000,34.5877
C02351,0.369,6133462.0,19,100000.0,Mass,SMS,0.1667,9425.0,3000,3.1417
C02352,0.2121,9877121.0,131,614226.0,Mass,SMS,0.2403,95053.0,3000,31.6844
C02353,0.4096,42656939.0,60,1551951.0,Affluent,WhatsApp,0.2584,218635.0,5000,43.727
C02354,0.1972,13323126.0,1,100000.0,Mass,Field Agent,0.4944,32204.0,180000,0.1789
C02355,0.1795,9879730.0,5,100000.0,Mass,WhatsApp,0.2369,15641.0,5000,3.1283
C02356,0.4706,61904647.0,101,4045507.0,Affluent,WhatsApp,0.2756,573814.0,5000,114.7628
C02357,0.0782,64494992.0,152,3778616.0,Mass,SMS,0.2591,695897.0,3000,231.9658
C02358,0.2571,51467319.0,66,1714473.0,Affluent,Call Center,0.4521,481702.0,25000,19.2681
C02359,0.143,58415747.0,180,4507616.0,Mass,SMS,0.25,764507.0,3000,254.8356
C02360,0.3069,19831995.0,69,736095.0,Mass,Field Agent,0.6123,268884.0,180000,1.4938
C02361,0.4763,20374474.0,132,1750525.0,Mass,SMS,0.2033,182163.0,3000,60.7211
C02362,0.3395,13076210.0,45,329332.0,Priority,Call Center,0.3971,75883.0,25000,3.0353
C02363,0.1823,29565407.0,110,1479302.0,Mass,WhatsApp,0.33,321677.0,5000,64.3355
C02364,0.0795,14746083.0,50,284824.0,Affluent,WhatsApp,0.3029,61274.0,5000,12.2549
C02365,0.2574,16212939.0,141,1154314.0,Mass,Call Center,0.4913,352358.0,25000,14.0943
C02366,0.4544,45548435.0,82,2376334.0,Affluent,SMS,0.2009,249580.0,3000,83.1934
C02367,0.2375,81729505.0,8,321473.0,Mass,WhatsApp,0.2323,47130.0,5000,9.4261
C02368,0.2165,37230789.0,45,800318.0,Mass,Call Center,0.4278,219732.0,25000,8.7893
C02369,0.2514,150383950.0,64,4821503.0,Affluent,Call Center,0.4503,1355526.0,25000,54.221
C02370,0.5002,12346347.0,84,691505.0,Affluent,Field Agent,0.5683,196473.0,180000,1.0915
C02371,0.0813,3978485.0,49,100000.0,Affluent,WhatsApp,0.3014,21381.0,5000,4.2762
C02372,0.4262,51085654.0,104,3280430.0,Mass,SMS,0.2103,370469.0,3000,123.4896
C02373,0.5643,11554122.0,174,1426460.0,Affluent,Call Center,0.4011,267678.0,25000,10.7071
C02374,0.612,19014153.0,129,1818406.0,Mass,Call Center,0.3871,312495.0,25000,12.4998
C02375,0.3187,4259191.0,57,132502.0,Priority,Field Agent,0.5817,45528.0,180000,0.2529
C02376,0.1662,10172272.0,122,551195.0,Mass,Call Center,0.5181,190458.0,25000,7.6183
C02377,0.4677,5565843.0,175,628406.0,Mass,SMS,0.2045,66332.0,3000,22.1106
C02378,0.1808,16192895.0,44,323351.0,Mass,Call Center,0.4351,92796.0,25000,3.7118
C02379,0.0197,16849556.0,42,245211.0,Mass,WhatsApp,0.303,54999.0,5000,10.9997
C02380,0.3208,27353274.0,8,119749.0,Mass,SMS,0.1636,11547.0,3000,3.8491
C02381,0.2224,86366407.0,152,6322379.0,Affluent,WhatsApp,0.3225,1302340.0,5000,260.468
C02382,0.6295,49194513.0,150,5556332.0,Affluent,Call Center,0.3819,923718.0,25000,36.9487
C02383,0.1301,4936745.0,75,155540.0,Mass,SMS,0.2392,25482.0,3000,8.4941
C02384,0.1578,45919564.0,158,3181674.0,Mass,WhatsApp,0.3347,714609.0,5000,142.9219
C02385,0.6021,27955963.0,118,2423818.0,Affluent,SMS,0.1857,202067.0,3000,67.3557
C02386,0.2356,22670157.0,177,1967839.0,Affluent,Call Center,0.4977,619198.0,25000,24.7679
C02387,0.3507,24438904.0,167,2314617.0,Mass,Call Center,0.4639,617031.0,25000,24.6812
C02388,0.4644,30674395.0,173,3411919.0,Affluent,SMS,0.205,362129.0,3000,120.7098
C02389,0.152,12515765.0,71,386261.0,Mass,SMS,0.233,60650.0,3000,20.2166
C02390,0.3574,20832723.0,115,1369495.0,Mass,WhatsApp,0.2969,232316.0,5000,46.4631
C02391,0.2282,81680472.0,31,1229195.0,Affluent,WhatsApp,0.2582,201804.0,5000,40.3608
C02392,0.284,12366238.0,161,1040664.0,Mass,SMS,0.2302,145670.0,3000,48.5566
C02393,0.4224,8926174.0,58,318366.0,Mass,WhatsApp,0.2543,43621.0,5000,8.7242
C02394,0.2662,23503950.0,81,972512.0,Affluent,SMS,0.2257,135431.0,3000,45.1436
C02395,0.383,8071258.0,107,508412.0,Mass,Call Center,0.4544,129017.0,25000,5.1607
C02396,0.3522,4464212.0,142,360158.0,Mass,Call Center,0.4634,95791.0,25000,3.8316
C02397,0.2819,17714945.0,132,1218944.0,Mass,WhatsApp,0.3112,231044.0,5000,46.2088
C02398,0.189,106431087.0,172,8408594.0,Affluent,Field Agent,0.7063,3892833.0,180000,21.6269
C02399,0.3108,24053289.0,129,1677264.0,Mass,WhatsApp,0.3058,304921.0,5000,60.9843
C02400,0.2696,29887876.0,144,2208106.0,Mass,Call Center,0.4877,662575.0,25000,26.503
C02401,0.2533,2970492.0,104,155153.0,Priority,Call Center,0.4925,47632.0,25000,1.9053
C02402,0.3852,38744985.0,75,1714853.0,Affluent,SMS,0.2053,196208.0,3000,65.4026
C02403,0.3679,27446583.0,165,2620444.0,Mass,WhatsApp,0.295,437493.0,5000,87.4986
C02404,0.2639,12857933.0,68,445257.0,Mass,WhatsApp,0.2916,80235.0,5000,16.047
C02405,0.1554,29931945.0,112,1464719.0,Mass,Call Center,0.5213,513366.0,25000,20.5347
C02406,0.2589,29636225.0,53,794683.0,Mass,Field Agent,0.5943,293063.0,180000,1.6281
C02407,0.4783,8665832.0,87,491718.0,Mass,SMS,0.201,50491.0,3000,16.8303
C02408,0.3516,34838725.0,67,1325201.0,Mass,WhatsApp,0.2752,209406.0,5000,41.8812
C02409,0.4765,82765495.0,47,2532390.0,Mass,Call Center,0.3657,473949.0,25000,18.958
C02410,0.693,19904271.0,148,2343009.0,Mass,SMS,0.173,163521.0,3000,54.5069
C02411,0.2768,10499017.0,139,755740.0,Mass,Call Center,0.4856,224464.0,25000,8.9786
C02412,0.3369,20932349.0,127,1483237.0,Mass,SMS,0.2228,192208.0,3000,64.0693
C02413,0.2247,58761626.0,15,425868.0,Affluent,Call Center,0.3757,102019.0,25000,4.0807
C02414,0.653,7334263.0,45,253700.0,Mass,WhatsApp,0.2049,22016.0,5000,4.4031
C02415,0.714,44586632.0,40,1443422.0,Affluent,Call Center,0.2976,168800.0,25000,6.752
C02416,0.2519,12690598.0,129,820653.0,Mass,SMS,0.2347,120208.0,3000,40.0695
C02417,0.1696,31846864.0,161,2288782.0,Mass,SMS,0.2463,374934.0,3000,124.9779
C02418,0.1629,14218509.0,69,433597.0,Mass,Call Center,0.4828,139939.0,25000,5.5975
C02419,0.3374,14180374.0,60,474960.0,Mass,Call Center,0.421,116250.0,25000,4.65
