Customer_ID,Age,Annual_Income,Average_Monthly_Balance,Monthly_Transactions,Digital_Transactions_Pct,Credit_Card_Count,Existing_Loan_Count,Investment_Balance,Tenure_Years,Monthly_Income
C04615,46,250900000.0,72000000.0,23,47.4,1,2,41500000.0,13.7,20900000.0
C04616,40,95900000.0,17000000.0,32,61.6,1,0,32800000.0,17.7,8000000.0
C04617,34,197500000.0,123600000.0,27,63.4,0,0,29000000.0,2.8,16500000.0
C04618,47,121800000.0,42900000.0,32,77.4,0,0,47600000.0,9.1,10200000.0
C04619,49,333700000.0,20300000.0,30,64.0,2,2,14500000.0,8.2,27800000.0
C04620,61,178200000.0,117000000.0,23,72.0,1,3,,15.1,14800000.0
C04621,48,234300000.0,12100000.0,28,71.3,2,1,69600000.0,16.9,19500000.0
C04622,65,42600000.0,28100000.0,36,58.9,3,3,25200000.0,9.1,3600000.0
C04623,58,133600000.0,27700000.0,18,56.9,0,2,13400000.0,2.5,11100000.0
C04624,24,175500000.0,278400000.0,30,51.6,0,3,20600000.0,15.3,14600000.0
C04625,38,158300000.0,25100000.0,32,86.6,2,1,18700000.0,15.7,13200000.0
C04626,38,237500000.0,7200000.0,21,59.0,0,0,17100000.0,5.7,19800000.0
C04627,21,114500000.0,27400000.0,35,71.6,0,1,40700000.0,3.6,9500000.0
C04628,29,143800000.0,66300000.0,28,61.9,1,1,9600000.0,3.0,12000000.0
C04629,55,268100000.0,87600000.0,26,86.3,2,2,133200000.0,2.2,22300000.0
C04630,36,40000000.0,311600000.0,37,25.2,1,0,32000000.0,6.0,3300000.0
C04631,27,193600000.0,148800000.0,25,71.1,2,1,3300000.0,14.4,16100000.0
C04632,33,116500000.0,52800000.0,26,39.9,1,3,33800000.0,5.9,9700000.0
C04633,33,84800000.0,21100000.0,29,72.8,1,0,9000000.0,16.8,7100000.0
C04634,28,168500000.0,178900000.0,26,62.1,1,1,24300000.0,6.8,14000000.0
C04635,25,275000000.0,32900000.0,17,35.4,3,1,21100000.0,14.2,22900000.0
C04636,55,247900000.0,25700000.0,21,71.8,4,3,52700000.0,4.4,20700000.0
C04637,58,130000000.0,31600000.0,33,69.5,2,0,52000000.0,2.5,10800000.0
C04638,43,226600000.0,15500000.0,31,60.4,0,0,31900000.0,5.0,18900000.0
C04639,48,225700000.0,30300000.0,34,62.9,5,1,204300000.0,12.6,18800000.0
C04640,62,133400000.0,36900000.0,19,68.2,0,1,11300000.0,13.4,11100000.0
C04641,58,95600000.0,83700000.0,38,88.6,1,1,112300000.0,12.5,8000000.0
C04642,22,98700000.0,32400000.0,24,58.7,0,1,115800000.0,8.6,8200000.0
C04643,63,222000000.0,15300000.0,22,85.3,4,4,36200000.0,11.3,18500000.0
C04644,24,136800000.0,,23,64.3,2,4,41400000.0,18.8,11400000.0
C04645,22,78700000.0,53800000.0,27,90.9,0,5,71100000.0,1.7,6600000.0
C04646,39,55400000.0,47900000.0,33,60.3,1,2,17700000.0,1.8,4600000.0
C04647,54,221200000.0,28100000.0,35,51.7,1,2,14300000.0,10.0,18400000.0
C04648,24,103600000.0,30200000.0,24,43.0,2,1,15200000.0,16.1,8600000.0
C04649,34,167900000.0,62600000.0,31,64.3,2,0,34500000.0,17.6,14000000.0
C04650,32,276900000.0,146700000.0,29,49.1,2,1,14900000.0,14.7,23100000.0
C04651,38,68200000.0,23200000.0,31,93.1,1,1,11300000.0,4.6,5700000.0
C04652,65,136600000.0,48500000.0,34,47.6,1,0,8000000.0,15.2,11400000.0
C04653,35,127500000.0,101600000.0,21,51.2,2,0,8500000.0,4.5,10600000.0
C04654,30,172500000.0,23300000.0,23,76.6,1,0,12400000.0,0.5,14400000.0
C04655,26,276800000.0,44400000.0,33,88.7,0,2,12700000.0,3.2,23100000.0
C04656,29,67400000.0,43600000.0,24,79.6,4,1,28100000.0,19.4,5600000.0
C04657,26,191500000.0,14800000.0,25,86.2,3,2,10600000.0,14.3,16000000.0
C04658,46,246900000.0,51900000.0,32,63.4,1,1,42900000.0,3.1,20600000.0
C04659,39,126400000.0,,28,63.7,0,1,217800000.0,6.3,10500000.0
C04660,43,129800000.0,72100000.0,26,100.0,1,1,98800000.0,17.7,10800000.0
C04661,58,176200000.0,16400000.0,20,98.8,1,1,7800000.0,14.3,14700000.0
C04662,47,169200000.0,45400000.0,22,79.3,4,1,18000000.0,5.0,14100000.0
C04663,27,192900000.0,145600000.0,29,87.1,1,0,6200000.0,19.5,16100000.0
C04664,37,190600000.0,263100000.0,35,82.2,0,1,31000000.0,11.7,15900000.0
C04665,35,81600000.0,133600000.0,21,40.9,1,2,33000000.0,11.1,6800000.0
C04666,58,241400000.0,16500000.0,23,64.2,0,1,30300000.0,11.8,20100000.0
C04667,34,266000000.0,66000000.0,36,94.9,2,1,7900000.0,14.7,22200000.0
C04668,27,155100000.0,29800000.0,35,79.4,1,2,12200000.0,5.4,12900000.0
C04669,54,61600000.0,57300000.0,29,63.7,1,3,71500000.0,0.7,5100000.0
C04670,40,131400000.0,23300000.0,18,95.2,1,4,38700000.0,13.1,11000000.0
C04671,25,155800000.0,10500000.0,40,72.4,1,1,9600000.0,9.6,13000000.0
C04672,52,74600000.0,33600000.0,33,,1,1,6100000.0,16.3,6200000.0
C04673,30,114800000.0,83200000.0,24,72.5,1,1,23100000.0,18.6,9600000.0
C04674,60,64500000.0,57500000.0,35,75.8,2,1,,12.3,5400000.0
C04675,58,195500000.0,63400000.0,25,77.3,1,3,6100000.0,12.0,16300000.0
C04676,37,153400000.0,54100000.0,15,91.0,1,1,17800000.0,12.8,12800000.0
C04677,46,56600000.0,63500000.0,29,93.6,0,1,14700000.0,1.8,4700000.0
C04678,46,169900000.0,70600000.0,30,56.0,2,0,13100000.0,7.4,14200000.0
C04679,50,135700000.0,35600000.0,34,72.1,3,1,15600000.0,13.2,11300000.0
C04680,24,186000000.0,48300000.0,29,90.4,4,1,33800000.0,10.6,15500000.0
C04681,35,112900000.0,,27,62.4,3,1,27600000.0,15.7,9400000.0
C04682,28,90100000.0,50800000.0,31,38.8,1,2,99400000.0,2.5,7500000.0
C04683,52,91600000.0,46700000.0,27,46.8,1,2,31100000.0,12.8,7600000.0
C04684,24,104100000.0,49100000.0,30,48.2,1,3,60600000.0,16.8,8700000.0
C04685,44,141500000.0,37400000.0,27,55.8,5,0,5800000.0,13.3,11800000.0
C04686,53,151900000.0,31100000.0,37,50.1,1,1,29500000.0,1.7,12700000.0
C04687,63,126100000.0,53700000.0,24,85.6,0,2,16600000.0,13.3,10500000.0
C04688,33,110900000.0,29300000.0,17,59.5,0,2,55400000.0,17.0,9200000.0
C04689,21,115400000.0,39800000.0,20,90.2,0,2,33100000.0,3.1,9600000.0
C04690,53,556100000.0,23000000.0,30,42.4,2,2,141400000.0,12.5,46300000.0
C04691,21,91600000.0,49300000.0,33,57.9,5,2,9000000.0,9.8,7600000.0
C04692,23,103000000.0,73900000.0,23,67.1,1,2,11400000.0,4.6,8600000.0
C04693,65,856800000.0,37600000.0,32,81.2,1,0,36400000.0,8.9,71400000.0
C04694,59,176500000.0,8200000.0,27,87.9,2,0,21700000.0,8.6,14700000.0
C04695,52,65500000.0,74300000.0,29,54.2,1,1,8900000.0,11.5,5500000.0
C04696,58,222500000.0,49800000.0,34,84.9,1,2,37700000.0,15.0,18500000.0
C04697,24,84900000.0,19300000.0,34,31.4,2,0,14500000.0,2.1,7100000.0
C04698,25,230800000.0,86800000.0,26,82.4,3,2,41000000.0,4.2,19200000.0
C04699,34,124700000.0,13700000.0,29,38.2,0,1,3900000.0,12.9,10400000.0
C04700,22,109900000.0,109400000.0,24,73.9,1,1,18100000.0,2.6,9200000.0
C04701,60,339200000.0,42900000.0,27,87.6,2,0,29700000.0,13.2,28300000.0
C04702,23,191200000.0,6500000.0,24,82.7,1,0,30100000.0,13.2,15900000.0
C04703,45,239100000.0,52400000.0,25,32.2,1,1,53900000.0,6.9,19900000.0
C04704,59,177800000.0,31900000.0,22,56.1,2,0,19100000.0,19.8,14800000.0
C04705,54,109600000.0,28000000.0,27,79.3,0,3,40900000.0,9.6,9100000.0
C04706,31,196000000.0,24000000.0,30,78.8,5,1,23200000.0,19.2,16300000.0
C04707,42,272200000.0,40400000.0,21,70.5,1,2,56000000.0,3.7,22700000.0
C04708,45,150800000.0,29800000.0,19,21.0,4,0,4600000.0,18.7,12600000.0
C04709,55,377100000.0,9300000.0,25,89.0,2,1,1400000.0,11.6,31400000.0
C04710,40,223500000.0,132700000.0,29,92.5,2,2,99300000.0,19.8,18600000.0
C04711,33,157300000.0,36600000.0,34,,1,1,13400000.0,12.0,13100000.0
C04712,56,160800000.0,24200000.0,32,69.6,5,0,3800000.0,18.6,13400000.0
C04713,60,151000000.0,17200000.0,19,75.1,2,2,20900000.0,7.1,12600000.0
C04714,43,70300000.0,86600000.0,24,94.2,1,1,14100000.0,12.7,5900000.0
C04715,22,133200000.0,14900000.0,29,70.0,3,2,37500000.0,0.8,11100000.0
C04716,43,158100000.0,50400000.0,28,61.2,3,2,43000000.0,11.7,13200000.0
C04717,61,111400000.0,27400000.0,37,72.6,5,1,15800000.0,7.6,9300000.0
C04718,65,168600000.0,28800000.0,18,64.8,2,0,69500000.0,16.5,14000000.0
C04719,39,141700000.0,17600000.0,24,65.0,1,1,6600000.0,10.0,11800000.0
C04720,27,214300000.0,26600000.0,29,29.7,1,0,1900000.0,10.6,17900000.0
C04721,46,201600000.0,45300000.0,22,75.5,1,0,29400000.0,19.7,16800000.0
C04722,58,153500000.0,55000000.0,31,88.4,1,3,18800000.0,17.8,12800000.0
C04723,63,66000000.0,23100000.0,34,85.4,0,2,3100000.0,18.6,5500000.0
C04724,23,374900000.0,41700000.0,29,84.0,1,3,48900000.0,3.6,31200000.0
C04725,34,129500000.0,95800000.0,23,63.9,0,1,3900000.0,17.6,10800000.0
C04726,42,133900000.0,11000000.0,33,67.9,0,0,22100000.0,8.7,11200000.0
C04727,25,116000000.0,44800000.0,29,88.8,1,0,58100000.0,17.1,9700000.0
C04728,60,107000000.0,20100000.0,28,82.3,2,2,33200000.0,10.3,8900000.0
C04729,26,327300000.0,18400000.0,27,94.7,0,1,31200000.0,13.4,27300000.0
C04730,50,300100000.0,56200000.0,36,51.5,2,0,14800000.0,5.2,25000000.0
C04731,62,178800000.0,28300000.0,25,51.4,2,0,30100000.0,4.1,14900000.0
C04732,51,132000000.0,16000000.0,27,58.3,2,1,43700000.0,11.2,11000000.0
C04733,55,196800000.0,138700000.0,29,46.1,1,1,12300000.0,3.0,16400000.0
C04734,32,145800000.0,98400000.0,21,38.6,2,0,7200000.0,12.6,12200000.0
C04735,58,126100000.0,8700000.0,34,74.4,3,0,59500000.0,0.8,10500000.0
C04736,39,168600000.0,12900000.0,20,73.0,1,2,191700000.0,4.2,14000000.0
C04737,23,109800000.0,74500000.0,30,69.9,1,1,129400000.0,5.6,9200000.0
C04738,37,160800000.0,35300000.0,24,72.1,3,0,1400000.0,3.5,13400000.0
C04739,36,156600000.0,161100000.0,21,35.7,2,0,99000000.0,2.5,13000000.0
C04740,44,195100000.0,76000000.0,23,55.4,1,0,12400000.0,15.3,16300000.0
C04741,32,99600000.0,58000000.0,32,59.1,0,4,181200000.0,8.5,8300000.0
C04742,41,206900000.0,18900000.0,27,66.0,3,1,8000000.0,5.2,17200000.0
C04743,40,85000000.0,68300000.0,19,35.8,0,0,7200000.0,6.2,7100000.0
C04744,35,102200000.0,15200000.0,28,46.4,0,0,23700000.0,15.9,8500000.0
C04745,52,104700000.0,136500000.0,23,56.3,3,0,16100000.0,4.7,8700000.0
C04746,34,77600000.0,,30,86.2,2,0,17000000.0,15.3,6500000.0
C04747,55,244800000.0,22300000.0,20,70.2,2,1,70500000.0,14.7,20400000.0
C04748,32,82200000.0,89200000.0,20,85.4,0,1,97400000.0,1.5,6800000.0
C04749,59,95300000.0,302500000.0,28,62.6,3,0,8900000.0,18.1,7900000.0
C04750,37,279300000.0,37400000.0,31,65.0,3,0,151900000.0,11.4,23300000.0
C04751,22,102300000.0,71800000.0,18,75.0,3,3,6500000.0,16.8,8500000.0
C04752,27,126200000.0,31200000.0,35,61.5,0,1,12900000.0,6.5,10500000.0
C04753,57,80200000.0,48400000.0,26,52.5,2,2,405700000.0,13.9,6700000.0
C04754,60,221400000.0,12500000.0,30,35.2,4,2,37500000.0,12.1,18400000.0
C04755,30,223000000.0,45000000.0,24,53.0,0,1,12100000.0,5.5,18600000.0
C04756,48,210200000.0,46700000.0,39,81.7,2,3,33400000.0,17.1,17500000.0
C04757,46,188200000.0,207600000.0,31,90.2,2,1,54300000.0,16.3,15700000.0
C04758,27,145800000.0,9800000.0,30,49.5,1,1,36200000.0,13.5,12200000.0
C04759,41,104900000.0,35400000.0,27,30.3,0,1,102200000.0,17.4,8700000.0
C04760,52,89400000.0,134500000.0,33,83.5,2,0,9700000.0,4.5,7400000.0
C04761,64,284600000.0,36600000.0,21,66.4,1,0,,14.3,23700000.0
C04762,59,213200000.0,38900000.0,21,38.1,2,0,9400000.0,5.9,17800000.0
C04763,25,95600000.0,22200000.0,36,5.0,1,2,10000000.0,18.8,8000000.0
C04764,31,143100000.0,20400000.0,19,45.7,0,0,26200000.0,11.4,11900000.0
C04765,40,118700000.0,9500000.0,18,55.7,0,1,7800000.0,17.0,9900000.0
C04766,27,75300000.0,26400000.0,23,42.0,2,1,34400000.0,3.8,6300000.0
C04767,46,154400000.0,19400000.0,28,78.8,4,0,50100000.0,6.5,12900000.0
C04768,21,111400000.0,49700000.0,28,48.7,1,3,6500000.0,15.3,9300000.0
C04769,26,82900000.0,23000000.0,37,65.2,2,0,12500000.0,7.3,6900000.0
C04770,23,62100000.0,29900000.0,34,100.0,0,1,14300000.0,2.0,5200000.0
C04771,34,59200000.0,30600000.0,22,67.3,1,2,,13.2,4900000.0
C04772,55,114100000.0,43200000.0,30,62.7,1,0,20900000.0,2.4,9500000.0
C04773,28,133600000.0,28700000.0,31,63.1,1,1,67700000.0,11.2,11100000.0
C04774,65,86500000.0,18200000.0,16,78.4,1,3,73400000.0,16.8,7200000.0
C04775,33,200200000.0,48400000.0,13,75.9,1,1,10300000.0,11.8,16700000.0
C04776,23,135000000.0,111500000.0,29,44.9,2,2,53500000.0,10.1,11200000.0
C04777,36,192300000.0,50200000.0,37,56.8,1,1,113400000.0,4.7,16000000.0
C04778,54,126600000.0,26800000.0,31,51.7,2,3,94600000.0,3.4,10600000.0
C04779,25,90800000.0,40500000.0,34,59.3,3,1,31300000.0,0.6,7600000.0
C04780,24,149100000.0,7900000.0,29,100.0,1,2,23500000.0,16.1,12400000.0
C04781,59,69900000.0,40000000.0,29,77.3,2,2,5300000.0,0.8,5800000.0
C04782,47,188400000.0,32000000.0,32,63.4,1,0,15900000.0,17.2,15700000.0
C04783,36,83600000.0,20400000.0,25,89.9,1,0,4800000.0,8.1,7000000.0
C04784,55,232000000.0,23700000.0,26,68.8,1,0,87600000.0,18.2,19300000.0
C04785,58,116200000.0,31800000.0,25,32.2,2,2,18700000.0,3.3,9700000.0
C04786,37,251100000.0,,25,98.3,1,1,22700000.0,16.2,20900000.0
C04787,46,75500000.0,113900000.0,19,61.9,1,2,12700000.0,17.3,6300000.0
C04788,21,96400000.0,20400000.0,20,19.9,0,0,5300000.0,8.5,8000000.0
C04789,34,172600000.0,29000000.0,26,33.0,1,1,54700000.0,19.7,14400000.0
C04790,47,266500000.0,29600000.0,32,87.6,0,1,43400000.0,4.4,22200000.0
C04791,29,350100000.0,89500000.0,23,33.3,3,1,69800000.0,2.4,29200000.0
C04792,65,143200000.0,50900000.0,24,92.0,1,1,3600000.0,19.4,11900000.0
C04793,64,384700000.0,48700000.0,28,66.6,2,2,106600000.0,5.3,32100000.0
C04794,32,119400000.0,71000000.0,22,79.3,1,2,21800000.0,0.8,10000000.0
C04795,38,256200000.0,27100000.0,28,59.9,2,1,58800000.0,8.0,21400000.0
C04796,29,83400000.0,143400000.0,32,75.5,1,0,1400000.0,19.8,7000000.0
C04797,43,176400000.0,44900000.0,31,71.3,3,4,39300000.0,16.8,14700000.0
C04798,26,38600000.0,21700000.0,35,64.2,0,0,23100000.0,2.1,3200000.0
C04799,38,75500000.0,37000000.0,25,43.7,0,0,19600000.0,7.3,6300000.0
C04800,45,181000000.0,128200000.0,37,72.2,1,1,22400000.0,10.8,15100000.0
C04801,48,68000000.0,31400000.0,28,28.7,2,2,13000000.0,16.0,5700000.0
C04802,47,177100000.0,100900000.0,28,83.6,2,0,5300000.0,4.0,14800000.0
C04803,30,230500000.0,26400000.0,35,68.9,3,0,6200000.0,2.0,19200000.0
C04804,56,106300000.0,23500000.0,26,74.3,3,1,25700000.0,14.7,8900000.0
C04805,52,82200000.0,78800000.0,38,12.7,3,1,105800000.0,0.6,6800000.0
C04806,54,107900000.0,21400000.0,23,42.5,3,2,84500000.0,10.4,9000000.0
C04807,42,82300000.0,90500000.0,27,54.9,1,0,32200000.0,14.2,6900000.0
C04808,61,132400000.0,60700000.0,32,78.5,1,0,14600000.0,13.4,11000000.0
C04809,38,148100000.0,21400000.0,28,46.1,1,2,,10.3,12300000.0
C04810,57,118300000.0,42300000.0,27,100.0,2,2,52900000.0,15.7,9900000.0
C04811,30,351600000.0,,31,59.7,3,0,48100000.0,11.9,29300000.0
C04812,32,94300000.0,60500000.0,24,44.7,3,3,5800000.0,16.5,7900000.0
C04813,44,300900000.0,223900000.0,36,61.3,2,0,33100000.0,11.7,25100000.0
C04814,46,79000000.0,32800000.0,34,46.0,1,2,6400000.0,8.8,6600000.0
C04815,54,145700000.0,70800000.0,24,41.3,2,0,,12.0,12100000.0
C04816,34,268400000.0,45900000.0,23,85.2,0,0,9900000.0,8.6,22400000.0
C04817,60,260800000.0,45900000.0,34,75.3,0,1,12800000.0,4.3,21700000.0
C04818,35,111100000.0,39100000.0,31,75.3,2,0,12200000.0,9.5,9300000.0
C04819,45,190000000.0,21700000.0,32,90.5,0,1,,19.0,15800000.0
C04820,62,176500000.0,59800000.0,27,74.7,2,1,52300000.0,11.8,14700000.0
C04821,45,104000000.0,35200000.0,19,43.7,0,1,25100000.0,14.6,8700000.0
C04822,51,196500000.0,20900000.0,25,79.2,1,0,26200000.0,13.2,16400000.0
C04823,61,389900000.0,106600000.0,33,42.5,1,0,55100000.0,9.3,32500000.0
C04824,64,181500000.0,49000000.0,21,55.4,2,0,4700000.0,8.3,15100000.0
C04825,43,191200000.0,37100000.0,32,64.1,3,1,56900000.0,4.1,15900000.0
C04826,39,202600000.0,140600000.0,17,62.1,0,0,29000000.0,0.5,16900000.0
C04827,29,62700000.0,9400000.0,25,29.2,3,0,11500000.0,17.3,5200000.0
C04828,45,180300000.0,132800000.0,19,45.6,5,0,28900000.0,5.7,15000000.0
C04829,62,80000000.0,21300000.0,36,64.5,1,1,28300000.0,11.9,6700000.0
C04830,42,101200000.0,53900000.0,31,52.8,3,0,1400000.0,9.4,8400000.0
C04831,36,459800000.0,27300000.0,32,87.5,1,2,113400000.0,2.4,38300000.0
C04832,25,121800000.0,20500000.0,26,90.9,2,1,94500000.0,0.9,10200000.0
C04833,38,93200000.0,137500000.0,20,42.6,5,0,5900000.0,18.8,7800000.0
C04834,31,263900000.0,218000000.0,28,66.2,2,0,10900000.0,7.4,22000000.0
C04835,64,83100000.0,37300000.0,24,96.7,1,0,110800000.0,6.4,6900000.0
C04836,44,109500000.0,59800000.0,24,62.3,0,0,51900000.0,1.9,9100000.0
C04837,27,278300000.0,47200000.0,22,56.9,2,0,38300000.0,0.3,23200000.0
C04838,24,143300000.0,195900000.0,32,82.2,0,1,40400000.0,14.5,11900000.0
C04839,59,59300000.0,7500000.0,28,59.5,1,0,37700000.0,17.8,4900000.0
C04840,62,188800000.0,62000000.0,30,90.4,1,3,7700000.0,5.2,15700000.0
C04841,55,112600000.0,24300000.0,26,53.1,2,2,13400000.0,9.1,9400000.0
C04842,26,326500000.0,6100000.0,23,55.5,3,2,74900000.0,12.5,27200000.0
C04843,25,100300000.0,33100000.0,30,80.8,1,0,51500000.0,3.5,8400000.0
C04844,29,249600000.0,216500000.0,21,67.0,0,0,34200000.0,7.5,20800000.0
C04845,54,371800000.0,25800000.0,27,67.2,3,2,12300000.0,9.9,31000000.0
C04846,55,87700000.0,88100000.0,34,26.8,2,1,74200000.0,13.0,7300000.0
C04847,58,125900000.0,124700000.0,34,57.9,0,2,8600000.0,19.6,10500000.0
C04848,25,173400000.0,44500000.0,19,82.3,3,2,127500000.0,10.0,14400000.0
C04849,27,87400000.0,49900000.0,27,49.3,1,3,11300000.0,5.3,7300000.0
C04850,61,162400000.0,10500000.0,25,79.0,1,3,9600000.0,13.1,13500000.0
C04851,62,123700000.0,24500000.0,36,70.4,1,2,25800000.0,2.5,10300000.0
C04852,53,122300000.0,97300000.0,30,61.0,0,1,31600000.0,0.3,10200000.0
C04853,25,143800000.0,47400000.0,40,92.2,1,2,27800000.0,7.6,12000000.0
C04854,24,145600000.0,61500000.0,32,58.2,1,3,5800000.0,1.6,12100000.0
C04855,23,153200000.0,50400000.0,33,59.6,1,1,39700000.0,9.7,12800000.0
C04856,52,100700000.0,290000000.0,27,60.8,2,0,73400000.0,6.7,8400000.0
C04857,59,103200000.0,31200000.0,30,66.6,0,1,22900000.0,17.9,8600000.0
C04858,49,131200000.0,176100000.0,33,80.3,2,2,4600000.0,3.7,10900000.0
C04859,32,136600000.0,50400000.0,23,35.5,0,1,19800000.0,13.9,11400000.0
C04860,55,110000000.0,189900000.0,31,82.4,1,1,7200000.0,12.7,9200000.0
C04861,23,167300000.0,15900000.0,27,66.4,0,0,3000000.0,19.9,13900000.0
C04862,58,51600000.0,,21,76.1,2,2,13700000.0,11.5,4300000.0
C04863,61,93700000.0,32200000.0,34,100.0,1,0,149200000.0,16.2,7800000.0
C04864,53,120000000.0,50700000.0,40,54.8,2,2,22800000.0,7.2,10000000.0
C04865,60,87400000.0,127200000.0,22,40.5,2,1,18500000.0,1.6,7300000.0
C04866,47,343000000.0,62100000.0,32,68.9,1,2,54600000.0,8.2,28600000.0
C04867,42,141500000.0,127000000.0,38,72.0,2,0,49000000.0,13.5,11800000.0
C04868,35,154300000.0,25500000.0,33,82.4,0,1,5000000.0,5.2,12900000.0
C04869,62,107300000.0,22400000.0,32,54.2,3,2,195400000.0,2.9,8900000.0
C04870,52,138800000.0,45600000.0,29,48.4,0,1,31100000.0,2.3,11600000.0
C04871,29,71800000.0,43500000.0,24,34.3,3,2,67800000.0,10.7,6000000.0
C04872,64,127500000.0,38400000.0,31,37.7,0,1,13000000.0,6.8,10600000.0
C04873,23,83600000.0,19900000.0,24,56.7,4,1,2900000.0,15.3,7000000.0
C04874,47,120200000.0,124700000.0,18,62.7,1,2,22000000.0,12.8,10000000.0
C04875,29,34300000.0,33100000.0,42,100.0,2,3,7400000.0,18.8,2900000.0
C04876,50,75300000.0,151200000.0,32,31.1,1,1,90700000.0,19.6,6300000.0
C04877,39,313200000.0,45500000.0,25,71.7,2,0,5300000.0,0.2,26100000.0
C04878,40,221000000.0,78100000.0,15,50.5,1,1,25700000.0,4.9,18400000.0
C04879,51,289200000.0,72300000.0,27,69.5,1,2,48300000.0,5.0,24100000.0
C04880,55,300300000.0,22300000.0,38,53.9,0,1,39900000.0,17.6,25000000.0
C04881,38,202700000.0,61500000.0,35,85.7,2,0,14400000.0,2.8,16900000.0
C04882,65,109100000.0,231800000.0,29,85.6,1,0,3500000.0,8.5,9100000.0
C04883,43,79100000.0,55700000.0,28,62.7,3,2,4800000.0,1.3,6600000.0
C04884,28,263100000.0,96800000.0,24,93.8,1,2,10900000.0,9.7,21900000.0
C04885,21,145100000.0,81100000.0,22,80.2,1,1,5300000.0,1.0,12100000.0
C04886,30,551900000.0,,28,,0,1,23000000.0,14.5,46000000.0
C04887,52,114500000.0,52700000.0,24,64.1,4,0,10800000.0,10.5,9500000.0
C04888,45,414400000.0,71700000.0,35,84.0,2,1,6000000.0,20.0,34500000.0
C04889,36,128400000.0,86100000.0,26,49.6,1,2,5200000.0,19.7,10700000.0
C04890,42,291900000.0,14300000.0,34,47.6,1,1,,15.7,24300000.0
C04891,58,356000000.0,55500000.0,29,100.0,0,0,23500000.0,6.0,29700000.0
C04892,46,79800000.0,38500000.0,29,43.3,1,1,11200000.0,2.4,6600000.0
C04893,23,107200000.0,32300000.0,25,56.3,0,1,25700000.0,3.3,8900000.0
C04894,23,79300000.0,135400000.0,29,27.0,1,3,23000000.0,13.9,6600000.0
C04895,42,71200000.0,24100000.0,32,48.1,1,1,20000000.0,2.9,5900000.0
C04896,39,202100000.0,13800000.0,29,45.1,4,2,51000000.0,5.8,16800000.0
C04897,59,125600000.0,88500000.0,19,51.6,1,1,4900000.0,2.0,10500000.0
C04898,47,144100000.0,13500000.0,31,71.0,2,0,51300000.0,1.2,12000000.0
C04899,55,190100000.0,8700000.0,23,75.8,0,1,38500000.0,7.9,15800000.0
C04900,47,50400000.0,97400000.0,31,44.9,1,1,20100000.0,8.4,4200000.0
C04901,36,284100000.0,51500000.0,39,49.2,3,3,10300000.0,4.0,23700000.0
C04902,50,115500000.0,67300000.0,34,86.7,1,1,26100000.0,18.4,9600000.0
C04903,48,187600000.0,30900000.0,22,99.1,4,0,40900000.0,12.2,15600000.0
C04904,53,197000000.0,13900000.0,21,90.1,0,3,5400000.0,6.0,16400000.0
C04905,29,297500000.0,16400000.0,22,32.1,4,0,48900000.0,16.7,24800000.0
C04906,49,132200000.0,35700000.0,39,88.8,1,1,169300000.0,11.1,11000000.0
C04907,33,43500000.0,15300000.0,24,100.0,1,1,23300000.0,9.0,3600000.0
C04908,56,144500000.0,58400000.0,24,31.1,1,1,104800000.0,15.1,12000000.0
C04909,56,156300000.0,30400000.0,25,86.7,4,2,42200000.0,7.5,13000000.0
C04910,49,79300000.0,52700000.0,32,69.5,4,0,33400000.0,16.1,6600000.0
C04911,63,151800000.0,51300000.0,21,58.5,1,0,,0.3,12600000.0
C04912,45,114800000.0,62500000.0,32,67.1,1,1,17200000.0,5.1,9600000.0
C04913,22,66900000.0,68800000.0,30,73.9,0,1,8500000.0,10.7,5600000.0
C04914,48,202500000.0,33600000.0,30,88.2,3,0,70600000.0,16.8,16900000.0
C04915,55,102700000.0,52600000.0,19,87.1,2,1,11000000.0,14.9,8600000.0
C04916,25,112000000.0,55000000.0,26,34.9,0,0,173700000.0,18.7,9300000.0
C04917,25,108600000.0,5700000.0,26,52.0,1,0,40500000.0,5.4,9000000.0
C04918,33,276200000.0,78000000.0,37,66.9,2,0,38600000.0,18.5,23000000.0
C04919,58,136900000.0,51100000.0,23,96.4,0,2,5800000.0,2.5,11400000.0
C04920,44,146200000.0,72700000.0,21,10.5,3,0,52000000.0,4.1,12200000.0
C04921,64,109900000.0,15100000.0,24,52.8,1,0,19600000.0,9.4,9200000.0
C04922,60,180600000.0,34400000.0,26,34.4,0,2,13400000.0,4.4,15000000.0
C04923,45,294100000.0,17800000.0,24,37.6,1,0,12200000.0,0.8,24500000.0
C04924,51,199900000.0,84700000.0,27,84.7,0,2,6400000.0,12.9,16700000.0
C04925,35,204300000.0,13600000.0,24,54.4,0,2,25300000.0,8.3,17000000.0
C04926,25,195400000.0,20400000.0,38,18.3,3,1,20800000.0,18.5,16300000.0
C04927,38,65500000.0,70900000.0,23,61.8,1,0,5900000.0,19.7,5500000.0
C04928,47,86500000.0,26400000.0,31,100.0,2,5,44000000.0,18.5,7200000.0
C04929,29,125100000.0,20400000.0,34,28.9,1,1,259900000.0,10.4,10400000.0
C04930,30,93900000.0,97300000.0,24,75.7,2,1,5200000.0,6.3,7800000.0
C04931,21,78000000.0,100700000.0,24,96.4,1,0,22100000.0,19.1,6500000.0
C04932,54,50000000.0,83100000.0,29,,2,2,154900000.0,7.6,4200000.0
