Customer_ID,Age,Tenure_Months,Monthly_Income,Product_Count,Monthly_Transactions,Digital_Engagement,Complaint_Count,Credit_Utilization,Late_Payment_Count,Segment,Observation_Months,Churn_Event,Churn_Label
C02702,56,47,36129331,3,15,51,2,0.18216079344392228,0,Mass,10.0,0,Active/Censored
C02703,30,35,12623297,4,20,42,0,0.4087144403277179,1,Mass,51.5,0,Active/Censored
C02704,58,53,28895949,4,15,68,1,0.17481108073001078,1,Affluent,23.7,0,Active/Censored
C02705,24,39,34915131,3,23,25,2,0.1116748743370794,0,Affluent,60.0,0,Active/Censored
C02706,33,99,38279226,3,18,45,1,0.8658602451006802,1,Mass,60.0,0,Active/Censored
C02707,52,51,22581015,3,15,86,2,0.4922883248351116,0,Mass,60.0,0,Active/Censored
C02708,34,40,15299919,2,20,91,1,0.13044984156683048,0,Affluent,60.0,0,Active/Censored
C02709,53,66,29186242,3,13,47,4,0.695001732255337,2,Affluent,57.8,0,Active/Censored
C02710,60,92,21501699,4,12,45,2,0.11676335100707573,0,Affluent,60.0,0,Active/Censored
C02711,23,35,26575154,2,18,89,3,0.4065488754292955,1,Mass,60.0,0,Active/Censored
C02712,22,113,30700853,2,13,28,0,0.2572614885312828,1,Priority,44.6,0,Active/Censored
C02713,63,57,29570229,3,15,15,1,0.19816725487839465,0,Affluent,60.0,0,Active/Censored
C02714,44,80,12740043,3,17,16,0,0.5301942872045055,0,Mass,60.0,0,Active/Censored
C02715,43,115,31208678,1,14,20,1,0.6977206519340685,1,Affluent,11.8,0,Active/Censored
C02716,41,53,23506557,2,18,90,2,0.4884707613000094,1,Mass,15.3,0,Active/Censored
C02717,40,26,37507606,3,22,13,0,0.788722209403175,0,Affluent,60.0,0,Active/Censored
C02718,52,91,27740821,3,19,40,0,0.8756482329847588,1,Affluent,60.0,0,Active/Censored
C02719,47,3,36105068,3,31,64,1,0.7764629940800449,0,Mass,31.0,0,Active/Censored
C02720,28,57,39237111,4,20,65,2,0.9108424896291625,0,Mass,60.0,1,Churned
C02721,49,118,39802291,3,19,85,1,0.8861323743372899,1,Mass,60.0,0,Active/Censored
C02722,51,51,30809318,3,24,99,0,0.7992651549211004,1,Affluent,60.0,0,Active/Censored
C02723,26,83,25502632,2,13,46,1,0.31336934054285537,3,Affluent,59.7,1,Churned
C02724,37,64,8252710,2,24,31,0,0.20689885826031962,1,Mass,13.5,0,Active/Censored
C02725,56,28,17900460,4,20,18,1,0.7043102325858618,2,Priority,46.4,0,Active/Censored
C02726,48,40,21112004,2,12,91,4,0.8109761308453209,3,Mass,60.0,0,Active/Censored
C02727,27,64,32098909,3,22,43,0,0.7908111667719475,0,Mass,58.6,0,Active/Censored
C02728,22,15,25195748,1,17,91,2,0.6292601966372632,1,Mass,60.0,0,Active/Censored
C02729,47,51,19808712,1,13,41,2,0.7968813482765991,1,Affluent,6.3,0,Active/Censored
C02730,41,51,9278433,1,15,78,0,0.6864495749737611,0,Affluent,60.0,0,Active/Censored
C02731,64,101,29768955,1,20,68,1,0.6488292751726253,3,Affluent,60.0,1,Churned
C02732,44,17,19550778,3,23,74,4,0.0919188478918057,2,Affluent,34.3,0,Active/Censored
C02733,62,102,5301133,3,17,69,1,0.46442707514776754,2,Mass,12.8,0,Active/Censored
C02734,30,51,14224209,3,23,37,0,0.08046150223057524,1,Mass,5.0,0,Active/Censored
C02735,41,79,35660538,2,12,19,1,0.133133043154784,1,Affluent,16.3,0,Active/Censored
C02736,27,68,8277791,3,19,10,0,0.5369041878197938,1,Mass,6.9,1,Churned
C02737,46,38,18621231,1,19,48,3,0.09273113050480392,0,Mass,22.1,0,Active/Censored
C02738,29,112,22433509,2,16,91,1,0.8718983444441074,0,Mass,41.6,0,Active/Censored
C02739,43,29,7014719,1,21,68,0,0.4553068614498302,1,Mass,49.8,0,Active/Censored
C02740,36,7,9962790,1,28,71,2,0.6799699847430941,0,Mass,60.0,0,Active/Censored
C02741,29,91,37849781,1,24,33,0,0.18301566421673848,0,Mass,60.0,0,Active/Censored
C02742,25,76,25259346,1,21,54,1,0.8128357250944657,0,Priority,60.0,0,Active/Censored
C02743,44,108,11572249,2,15,47,0,0.4802602246994538,2,Mass,47.0,0,Active/Censored
C02744,63,57,10109089,3,26,22,0,0.5528983276515766,0,Priority,9.5,0,Active/Censored
C02745,29,4,19326466,3,26,65,1,0.6336357618777831,0,Mass,56.1,0,Active/Censored
C02746,39,5,30049417,2,23,43,3,0.5359084275891934,0,Affluent,29.2,0,Active/Censored
C02747,31,54,30294218,1,20,46,1,0.5568684100293607,0,Mass,60.0,0,Active/Censored
C02748,57,32,11028698,1,25,64,1,0.7200709960603652,0,Mass,18.4,0,Active/Censored
C02749,39,111,30122565,3,11,12,1,0.775824233717472,1,Mass,60.0,0,Active/Censored
C02750,64,16,36266263,4,9,95,1,0.3255494570766838,1,Mass,60.0,0,Active/Censored
C02751,32,106,12148158,2,19,30,2,0.8798443655441973,0,Affluent,37.1,0,Active/Censored
C02752,24,28,4943536,1,19,71,1,0.3685070111861779,1,Mass,56.8,0,Active/Censored
C02753,47,17,38520054,2,15,80,1,0.29509304557805693,0,Mass,17.6,0,Active/Censored
C02754,50,35,22791905,1,16,24,2,0.33028737991372203,1,Affluent,8.9,0,Active/Censored
C02755,65,20,31952396,1,16,32,3,0.372663641649046,2,Affluent,60.0,0,Active/Censored
C02756,60,50,15523771,2,17,47,1,0.33523754522863874,0,Mass,60.0,0,Active/Censored
C02757,60,41,14770071,4,23,84,1,0.8093751591963159,3,Mass,53.5,0,Active/Censored
C02758,49,65,12102754,3,18,67,3,0.555037412466184,1,Mass,1.4,0,Active/Censored
C02759,37,66,11812765,4,18,52,0,0.9208808437436188,0,Mass,60.0,0,Active/Censored
C02760,40,3,20977700,2,23,87,3,0.12556001783815396,0,Affluent,16.1,0,Active/Censored
C02761,27,17,7808226,2,12,53,0,0.6025821566447447,0,Mass,33.0,1,Churned
C02762,40,22,34312703,2,18,90,2,0.1364218675997077,0,Priority,45.9,0,Active/Censored
C02763,37,25,22404174,1,15,80,1,0.46296507621247535,2,Mass,60.0,0,Active/Censored
C02764,22,14,36949979,2,17,25,0,0.3944615202800488,0,Mass,22.0,1,Churned
C02765,30,40,22078838,2,23,44,0,0.6626974236007706,1,Affluent,30.8,0,Active/Censored
C02766,45,67,14916950,2,19,12,2,0.7209003319530763,1,Priority,60.0,0,Active/Censored
C02767,37,39,22536913,1,22,31,2,0.2642842868591281,1,Affluent,48.4,0,Active/Censored
C02768,65,41,9552770,3,21,12,0,0.2243433348247133,0,Mass,2.0,0,Active/Censored
C02769,42,58,33667332,4,14,19,0,0.427559389274523,1,Affluent,21.9,0,Active/Censored
C02770,64,67,29925056,4,16,10,0,0.26778857045258664,0,Mass,15.3,0,Active/Censored
C02771,50,42,9297494,1,17,71,2,0.6589616064090926,1,Affluent,45.5,0,Active/Censored
C02772,22,29,24951954,1,23,47,1,0.5159278847865902,0,Affluent,12.9,0,Active/Censored
C02773,30,51,23367779,4,10,52,0,0.7942793161382582,1,Mass,60.0,0,Active/Censored
C02774,52,5,11236581,4,18,79,1,0.9331448380508068,0,Affluent,60.0,0,Active/Censored
C02775,45,61,8395131,3,22,83,0,0.3902970780684279,1,Affluent,60.0,0,Active/Censored
C02776,34,114,31370648,2,11,58,1,0.8707970457282315,1,Affluent,55.2,0,Active/Censored
C02777,44,49,13505510,3,19,51,1,0.7494550134389024,1,Priority,60.0,0,Active/Censored
C02778,61,15,22681495,3,14,69,1,0.1842110703548528,2,Affluent,60.0,0,Active/Censored
C02779,38,86,12917589,4,17,47,2,0.8023354764728046,3,Mass,52.1,0,Active/Censored
C02780,23,17,27522227,3,14,50,1,0.48335658107246227,2,Mass,60.0,0,Active/Censored
C02781,34,25,5763579,1,16,37,1,0.6882447840801733,1,Mass,60.0,0,Active/Censored
C02782,63,20,16936205,3,16,27,3,0.6823504438877291,0,Mass,58.2,0,Active/Censored
C02783,55,107,23694172,4,18,28,1,0.8473690435889494,2,Affluent,60.0,0,Active/Censored
C02784,58,118,19807512,2,18,69,2,0.7350482331049015,0,Affluent,19.2,0,Active/Censored
C02785,62,70,26046099,1,19,85,1,0.7921613643061027,1,Mass,60.0,0,Active/Censored
C02786,26,75,10492315,1,17,48,0,0.3388207452234858,2,Priority,10.9,0,Active/Censored
C02787,33,79,19904951,4,17,18,1,0.9258237733657969,1,Affluent,6.1,0,Active/Censored
C02788,23,75,31234571,2,15,65,1,0.6454329458241055,0,Priority,50.4,0,Active/Censored
C02789,21,67,16009641,3,13,92,1,0.7463224800307995,1,Mass,60.0,0,Active/Censored
C02790,58,119,9652407,4,17,58,0,0.8229931569614373,0,Mass,34.9,0,Active/Censored
C02791,63,89,34518996,1,14,12,1,0.16140489746980918,1,Affluent,39.2,0,Active/Censored
C02792,28,13,32018893,1,17,17,1,0.35276978704046064,1,Affluent,60.0,0,Active/Censored
C02793,53,49,28494803,4,12,57,1,0.8023423743379211,0,Priority,24.3,0,Active/Censored
C02794,45,117,32728282,3,10,88,2,0.8797837920190342,0,Affluent,31.5,0,Active/Censored
C02795,24,50,32037496,1,18,15,1,0.7304840798475851,0,Mass,53.6,1,Churned
C02796,62,27,30877634,3,16,78,1,0.4840780383955924,1,Mass,9.2,0,Active/Censored
C02797,60,105,22339463,1,16,80,0,0.27601003724555323,1,Affluent,26.1,0,Active/Censored
C02798,46,76,4699220,4,12,14,2,0.5225247409341292,3,Mass,45.6,0,Active/Censored
C02799,52,69,25494815,4,19,29,2,0.40757020227642876,0,Priority,60.0,0,Active/Censored
C02800,38,52,13832795,4,18,10,1,0.8470677166630903,0,Affluent,46.1,0,Active/Censored
C02801,56,17,31838789,2,22,61,2,0.5605385082271438,0,Affluent,60.0,0,Active/Censored
C02802,41,48,20860158,2,10,25,2,0.4028597166702569,0,Priority,60.0,0,Active/Censored
C02803,65,54,36589949,4,23,93,0,0.49863192845500504,1,Mass,60.0,0,Active/Censored
C02804,23,112,25439597,3,16,18,0,0.8902107893509539,2,Mass,60.0,0,Active/Censored
C02805,28,39,23819189,3,14,69,2,0.6019326306782421,0,Affluent,60.0,1,Churned
C02806,64,20,37091995,1,19,81,0,0.25608146010406957,0,Affluent,60.0,0,Active/Censored
C02807,33,53,21102298,3,19,26,1,0.500069821135705,1,Affluent,27.2,0,Active/Censored
C02808,34,120,17521814,3,27,32,0,0.4690924132948235,0,Mass,24.9,1,Churned
C02809,56,59,17374580,2,29,82,1,0.32936384759592047,1,Affluent,60.0,0,Active/Censored
C02810,29,47,35500839,4,23,18,2,0.7126695605935336,0,Mass,21.8,0,Active/Censored
C02811,44,81,31225855,1,20,50,1,0.2914582545057135,0,Mass,59.8,0,Active/Censored
C02812,33,79,9883454,3,13,32,2,0.4932940954659852,0,Priority,3.2,0,Active/Censored
C02813,29,38,21729617,4,14,11,2,0.44694203264156074,0,Mass,9.6,0,Active/Censored
C02814,64,117,17366097,3,23,51,2,0.47017640052120413,0,Mass,2.2,0,Active/Censored
C02815,29,72,27281218,1,22,54,2,0.560098001726396,2,Mass,19.2,0,Active/Censored
C02816,25,9,5882152,3,17,41,2,0.6649675394518381,2,Affluent,60.0,0,Active/Censored
C02817,51,51,29708423,3,20,83,0,0.17869985841718122,2,Mass,60.0,0,Active/Censored
C02818,60,111,30729614,3,21,18,2,0.30949259153344716,0,Mass,4.3,0,Active/Censored
C02819,26,49,12156963,2,23,49,2,0.7455530905066073,1,Mass,47.5,0,Active/Censored
C02820,52,70,9423499,3,20,26,1,0.8669708171479574,0,Affluent,13.2,0,Active/Censored
C02821,45,75,26591251,2,21,79,5,0.09019128743377039,2,Mass,13.5,0,Active/Censored
C02822,58,86,13252720,3,18,60,1,0.11602901759094791,0,Affluent,60.0,0,Active/Censored
C02823,26,105,37896817,3,16,74,1,0.8904467127769546,0,Affluent,18.6,0,Active/Censored
C02824,64,20,31908397,3,13,19,3,0.1831468051277922,3,Mass,4.8,1,Churned
C02825,48,63,38380470,4,21,51,2,0.9313602174833974,1,Mass,30.1,0,Active/Censored
C02826,58,65,23249801,4,16,14,0,0.7953999186145395,0,Mass,60.0,0,Active/Censored
C02827,37,20,37785325,4,12,39,0,0.15863398380289018,1,Mass,60.0,0,Active/Censored
C02828,63,82,4503017,4,11,96,2,0.14227254790075794,1,Mass,14.9,0,Active/Censored
C02829,49,16,14437658,4,10,76,0,0.9295672368783867,1,Affluent,60.0,0,Active/Censored
C02830,26,56,4080467,1,23,17,0,0.27934051971404156,0,Mass,49.7,0,Active/Censored
C02831,62,41,28392079,2,27,43,2,0.5348004814900564,3,Mass,25.4,0,Active/Censored
C02832,56,21,22383782,3,20,89,0,0.26261213285299734,1,Mass,37.2,0,Active/Censored
C02833,34,100,14356125,2,18,25,0,0.5906070618176424,0,Mass,60.0,0,Active/Censored
C02834,45,31,14978398,3,14,78,3,0.806025689519918,0,Mass,9.0,0,Active/Censored
C02835,38,33,27175228,1,20,39,1,0.6412182677579994,0,Mass,21.9,0,Active/Censored
C02836,45,103,10491212,1,12,53,1,0.09195499305017696,0,Affluent,2.9,0,Active/Censored
C02837,64,106,22524080,3,22,89,2,0.5856704092703748,0,Mass,23.8,0,Active/Censored
C02838,61,7,26089381,4,18,71,1,0.6449149711399698,0,Mass,31.7,0,Active/Censored
C02839,30,35,12639234,2,26,35,1,0.2308082011530322,1,Priority,1.6,0,Active/Censored
C02840,64,86,12223712,2,14,10,1,0.7359061106667145,2,Mass,24.4,0,Active/Censored
C02841,40,94,16752219,3,21,31,2,0.6142040326663054,1,Affluent,60.0,0,Active/Censored
C02842,52,120,25319457,2,13,48,1,0.058592459330648855,0,Mass,60.0,0,Active/Censored
C02843,55,68,13158192,1,15,22,0,0.9054995657180029,1,Mass,29.9,0,Active/Censored
C02844,42,3,17653574,3,22,90,1,0.45102163132344025,1,Mass,37.3,0,Active/Censored
C02845,41,106,23564002,4,22,15,3,0.2591410622145248,1,Affluent,31.3,0,Active/Censored
C02846,41,22,10722863,3,17,59,1,0.1275779677251606,0,Affluent,60.0,0,Active/Censored
C02847,59,17,24481417,4,6,98,0,0.38698604564118944,3,Mass,7.1,0,Active/Censored
C02848,38,82,8971770,3,14,40,0,0.32699219994641476,1,Mass,20.6,0,Active/Censored
C02849,33,74,12526981,4,13,58,1,0.3181578273453027,2,Mass,60.0,0,Active/Censored
C02850,37,10,14314384,1,20,16,0,0.7638810271925767,1,Mass,28.5,0,Active/Censored
C02851,29,22,5073955,1,15,76,1,0.6313290399512347,0,Mass,49.8,0,Active/Censored
C02852,38,72,38617840,1,18,98,0,0.16974770983790338,1,Priority,26.5,0,Active/Censored
C02853,26,33,15092570,4,12,80,2,0.6872666933256406,0,Mass,60.0,0,Active/Censored
C02854,25,83,32966266,3,16,23,1,0.7011338048719289,0,Mass,60.0,0,Active/Censored
C02855,53,51,36470368,1,28,42,0,0.5128417672347706,0,Affluent,60.0,0,Active/Censored
C02856,24,72,32823095,4,26,75,2,0.9461903138185536,1,Mass,60.0,0,Active/Censored
C02857,46,59,33929036,2,13,82,3,0.30513134581529383,0,Priority,60.0,0,Active/Censored
C02858,56,46,7602725,3,15,46,2,0.10261007445234563,4,Mass,27.0,0,Active/Censored
C02859,53,43,17392135,1,11,97,2,0.07592558913433059,1,Affluent,38.8,0,Active/Censored
C02860,41,85,30862677,1,21,28,3,0.33849325212069276,0,Mass,39.9,0,Active/Censored
C02861,29,63,24730010,2,16,77,1,0.498126174875287,1,Mass,16.4,0,Active/Censored
C02862,62,73,4203735,1,18,55,1,0.12040795318269369,2,Mass,60.0,0,Active/Censored
C02863,58,71,24424980,3,23,74,2,0.5592187482582868,1,Affluent,34.7,0,Active/Censored
C02864,48,27,32962460,1,17,64,2,0.8607835087216681,0,Mass,55.9,0,Active/Censored
C02865,24,110,33834551,1,15,49,0,0.7671765332650955,1,Mass,44.3,0,Active/Censored
C02866,22,69,17819955,3,17,84,2,0.6552217075329421,1,Mass,35.7,0,Active/Censored
C02867,35,87,12506443,2,24,86,0,0.6455585250896388,0,Mass,60.0,0,Active/Censored
C02868,28,107,15143978,3,16,84,0,0.707270509249539,1,Affluent,60.0,0,Active/Censored
C02869,59,112,14669949,3,17,18,1,0.4947857458537444,1,Priority,35.7,0,Active/Censored
C02870,30,81,16476756,4,14,48,1,0.4116198362790517,0,Affluent,35.7,0,Active/Censored
C02871,33,95,14864275,4,19,78,3,0.3259899528028408,1,Mass,20.7,0,Active/Censored
C02872,64,58,20459055,1,18,88,2,0.13965652831791975,1,Affluent,47.6,0,Active/Censored
C02873,57,90,5471319,3,20,42,0,0.5559462905161168,1,Mass,11.8,0,Active/Censored
C02874,30,40,13907181,3,14,77,0,0.4752662757613246,0,Mass,60.0,0,Active/Censored
C02875,38,86,15328763,3,16,61,2,0.15701260580465404,1,Mass,21.3,0,Active/Censored
C02876,44,13,9520261,4,19,30,4,0.29144277370282706,2,Affluent,37.8,0,Active/Censored
C02877,50,110,35604895,1,21,91,0,0.7584826191624187,0,Affluent,41.7,0,Active/Censored
C02878,63,31,28317462,2,19,50,1,0.28004364404575954,1,Mass,60.0,0,Active/Censored
C02879,60,80,36831555,4,20,65,1,0.43314722874138567,2,Affluent,3.6,0,Active/Censored
C02880,64,4,24216740,4,14,36,0,0.1951768902718235,2,Affluent,43.2,0,Active/Censored
C02881,22,21,7946872,1,20,12,3,0.20286195079585867,1,Priority,11.5,0,Active/Censored
C02882,31,119,36566245,2,12,51,1,0.7307111467783977,2,Priority,5.5,0,Active/Censored
C02883,46,101,20490107,2,13,75,1,0.11000678103068834,0,Mass,20.5,0,Active/Censored
C02884,23,29,28639573,1,13,39,1,0.3065235295362701,0,Mass,5.1,0,Active/Censored
C02885,36,18,17728560,1,15,94,1,0.9327600409925337,1,Affluent,10.1,0,Active/Censored
C02886,27,99,21794257,3,21,78,1,0.4783036224998886,2,Affluent,60.0,1,Churned
C02887,62,119,21616931,3,24,68,2,0.5955920084613247,0,Mass,60.0,0,Active/Censored
C02888,23,22,14249341,3,13,83,0,0.6267106406898563,0,Affluent,60.0,0,Active/Censored
C02889,27,81,23969902,2,16,88,2,0.22652481137525726,2,Affluent,59.2,0,Active/Censored
C02890,29,36,30414353,4,18,75,1,0.38240788457135644,0,Mass,21.9,0,Active/Censored
C02891,27,90,4729315,3,17,85,1,0.4106359739861091,2,Mass,60.0,0,Active/Censored
C02892,46,52,8712755,4,22,74,3,0.25761488080871253,0,Mass,60.0,0,Active/Censored
C02893,37,17,34320720,2,14,88,0,0.26058543074557855,1,Mass,60.0,0,Active/Censored
C02894,62,41,24507041,1,27,19,1,0.597082375851733,1,Mass,60.0,0,Active/Censored
C02895,32,66,39051906,2,19,41,2,0.14762803191045237,0,Mass,28.7,0,Active/Censored
C02896,45,97,25768200,3,18,90,1,0.1662309018493225,0,Affluent,60.0,0,Active/Censored
C02897,50,5,27522573,2,14,53,1,0.5659718439696434,0,Mass,35.7,0,Active/Censored
C02898,49,116,36364475,4,15,11,0,0.45440426041450643,0,Affluent,13.9,0,Active/Censored
C02899,56,79,27776280,1,14,87,1,0.6007401192435786,1,Mass,35.8,0,Active/Censored
C02900,30,106,15866404,3,20,69,4,0.07426356294029116,1,Affluent,60.0,0,Active/Censored
C02901,43,112,23007274,2,24,92,0,0.6844241545488209,0,Mass,37.9,0,Active/Censored
C02902,57,21,12482071,1,13,11,2,0.8149006776533185,1,Affluent,11.6,0,Active/Censored
C02903,59,14,16033842,3,16,23,1,0.5217262688582719,0,Mass,11.4,0,Active/Censored
C02904,48,94,28490134,4,20,56,5,0.8067562876333518,1,Mass,40.5,0,Active/Censored
C02905,50,25,9363201,3,22,26,1,0.4096963874566946,0,Mass,54.9,0,Active/Censored
C02906,59,20,28191211,1,15,57,4,0.12103183293446151,0,Mass,60.0,0,Active/Censored
C02907,49,58,25026280,1,16,41,1,0.3897897534672239,1,Affluent,36.7,0,Active/Censored
C02908,63,110,15101830,2,7,29,1,0.4517315494894507,0,Mass,60.0,0,Active/Censored
C02909,26,96,5617890,3,19,80,1,0.8289839318088663,1,Priority,37.2,0,Active/Censored
C02910,36,64,29366498,2,15,13,0,0.3512448618486659,0,Mass,15.4,0,Active/Censored
C02911,26,26,33682092,2,18,89,0,0.3335907427960247,1,Mass,15.6,0,Active/Censored
C02912,25,42,30282671,4,17,23,1,0.8492156910359432,0,Priority,58.5,0,Active/Censored
C02913,42,84,19152821,1,16,62,0,0.27586940293982437,0,Mass,60.0,0,Active/Censored
C02914,31,21,27527263,1,16,100,0,0.6282018820408708,0,Affluent,60.0,0,Active/Censored
C02915,39,64,18931152,1,23,20,0,0.34397034162911544,2,Mass,60.0,1,Churned
C02916,40,4,16897363,4,7,94,0,0.9063103007161363,1,Mass,60.0,0,Active/Censored
C02917,48,41,15778150,2,11,37,2,0.22066243350206016,0,Affluent,59.0,0,Active/Censored
C02918,63,32,11590700,1,9,77,1,0.7015444554872128,2,Mass,60.0,0,Active/Censored
C02919,59,83,38896739,2,22,87,2,0.5450576983393218,2,Affluent,54.5,0,Active/Censored
C02920,38,110,27983703,4,21,31,0,0.9308370377669637,0,Mass,2.0,0,Active/Censored
C02921,35,20,10297010,3,24,41,1,0.9446507940194057,0,Affluent,60.0,1,Churned
C02922,55,97,35141387,1,21,88,0,0.7643282903815363,1,Mass,40.9,0,Active/Censored
C02923,26,80,9447081,1,19,19,2,0.14311045905199876,0,Mass,60.0,0,Active/Censored
C02924,45,117,25372423,1,11,19,1,0.47210624989403904,0,Mass,1.0,0,Active/Censored
C02925,40,110,9959134,4,11,37,1,0.8190616757958757,0,Affluent,60.0,0,Active/Censored
C02926,29,14,17004374,1,14,64,2,0.624634961982142,1,Priority,30.7,0,Active/Censored
C02927,48,90,27706989,2,15,83,3,0.8410724541357089,2,Priority,27.6,0,Active/Censored
C02928,35,72,39968379,2,20,61,1,0.7694295889959314,1,Affluent,15.5,0,Active/Censored
C02929,29,16,39708231,3,18,54,1,0.3316644325717501,1,Affluent,60.0,0,Active/Censored
C02930,50,33,36240298,3,25,89,2,0.22555884143445576,0,Affluent,15.9,0,Active/Censored
C02931,28,112,12477106,4,21,25,0,0.3403075094114038,0,Mass,60.0,0,Active/Censored
C02932,51,67,7366238,2,23,92,3,0.6763504919482207,1,Mass,57.2,0,Active/Censored
C02933,28,42,36602226,2,17,38,0,0.4829584785280141,1,Affluent,60.0,0,Active/Censored
C02934,40,40,37233340,2,17,35,1,0.08946338390797075,0,Mass,40.5,0,Active/Censored
C02935,57,101,14030196,1,23,96,0,0.7182292836975643,1,Affluent,54.3,0,Active/Censored
C02936,31,36,4690364,3,12,68,2,0.0902271798111769,3,Mass,8.4,0,Active/Censored
C02937,55,21,27324397,3,25,49,1,0.41837383548310497,3,Mass,39.8,0,Active/Censored
C02938,53,70,6739253,2,17,40,1,0.46605593670936646,1,Affluent,60.0,0,Active/Censored
C02939,61,120,5457962,4,14,50,1,0.5027241663903278,1,Mass,7.9,0,Active/Censored
C02940,28,24,37737308,1,18,82,1,0.1751817994163704,1,Priority,41.9,0,Active/Censored
C02941,53,33,21843543,4,20,23,2,0.7230111631775992,2,Priority,44.3,0,Active/Censored
C02942,63,58,8033788,3,18,25,2,0.8144350072893112,0,Affluent,60.0,0,Active/Censored
C02943,55,26,27564518,1,19,37,3,0.6781104966103768,0,Affluent,29.2,0,Active/Censored
C02944,29,79,17291038,3,14,53,1,0.9059635887269939,0,Mass,60.0,0,Active/Censored
C02945,57,32,23307511,4,14,84,0,0.28175057544157334,1,Mass,3.5,0,Active/Censored
C02946,25,18,36359179,2,15,29,1,0.19465708449810043,1,Affluent,60.0,1,Churned
C02947,47,33,12562073,2,15,81,1,0.1105657349695478,2,Mass,49.7,0,Active/Censored
C02948,43,112,27274043,4,17,92,0,0.6993677623226496,2,Mass,60.0,0,Active/Censored
C02949,44,113,33825890,1,18,49,2,0.1958965434773094,0,Mass,50.3,0,Active/Censored
C02950,44,62,19256044,1,18,97,1,0.8943632822673382,2,Affluent,60.0,0,Active/Censored
C02951,22,50,38924914,3,18,91,0,0.5885154288742459,0,Affluent,31.7,0,Active/Censored
C02952,43,99,20139065,4,17,82,3,0.773722099667519,2,Mass,49.2,0,Active/Censored
C02953,63,25,20531059,3,20,44,2,0.4412285717481578,0,Mass,55.0,0,Active/Censored
C02954,40,80,35831065,1,18,37,0,0.7113612774847569,1,Affluent,57.6,0,Active/Censored
C02955,33,83,26893093,3,15,88,0,0.4492860182505589,0,Mass,7.0,0,Active/Censored
C02956,65,86,35273440,2,12,50,2,0.5348874270326223,1,Mass,24.4,0,Active/Censored
C02957,25,28,32454877,4,12,12,0,0.7462235597171556,0,Mass,16.9,0,Active/Censored
C02958,42,87,29645208,3,23,75,0,0.26433819998823355,0,Affluent,28.5,0,Active/Censored
C02959,44,75,12693606,2,10,41,3,0.846058561800521,0,Mass,15.2,0,Active/Censored
C02960,42,106,18358351,3,20,95,0,0.6946689460726517,0,Mass,13.0,0,Active/Censored
