Loan_ID,Customer_Segment,Loan_Type,Loan_Amount,Interest_Rate,Tenor_Months,PD_Base,LGD_Base,Annual_Operating_Cost,EAD,Expected_Loss_Base,Expected_Interest_Income,Expected_Profit_Base,Maturity_Years
L04580,Mass,Consumer,208320311.22315297,0.11595721846909945,24,0.06429629640772401,0.2503358257350938,2935198.778852609,208320311.22315297,3353054.2448196765,24156243.84005394,17867990.816381652,2.0
L04581,Mass,Auto,94860415.51017109,0.1218286766911857,60,0.04101472385084112,0.26441301189078187,1949535.7926486484,94860415.51017109,1028744.7636032562,11556718.891980171,8578438.335728265,5.0
L04582,Affluent,Consumer,80109323.31914209,0.09788083637905268,24,0.038409444632151984,0.23859286786303113,4857826.662545813,80109323.31914209,734139.4267232295,7841167.568237576,2249201.4789685328,2.0
L04583,Affluent,Consumer,113344377.24166952,0.08765125921918321,12,0.04872339601713424,0.6689416264675812,2829153.384661957,113344377.24166952,3694245.5035502957,9934777.390646465,3411378.5024342122,1.0
L04584,Priority,Auto,220630780.38086417,0.1327856877129053,48,0.027134743653608483,0.30128674042694503,2904922.054974954,220630780.38086417,1803731.3060099748,29296609.903508026,24587956.542523097,4.0
L04585,Mass,Auto,82484116.2611259,0.12071241769738553,12,0.2150127856673278,0.367815273423173,2176864.1137654437,82484116.2611259,6523255.225075549,9956857.09551274,1256737.7566717472,1.0
L04586,Affluent,Working Capital,53828380.81941723,0.10773557400925332,60,0.1087334862210875,0.15106414721977537,1664541.120065855,53828380.81941723,884170.5234337458,5799231.505568597,3250519.862068996,5.0
L04587,Mass,Consumer,284413830.02505213,0.13143169974623736,36,0.11731908664677389,0.15,2593518.8112154608,284413830.02505213,5005075.615237487,37380993.11153004,29782398.685077097,3.0
L04588,Affluent,Mortgage,161897609.8555869,0.10649871103155925,24,0.10080257735673256,0.7285890752009042,4612351.906354249,161897609.8555869,11890352.464894965,17241886.768710267,739182.397461052,2.0
L04589,Mass,Auto,255541498.10406524,0.09383087021649628,36,0.21655839830971182,0.23476642778940524,1701588.096173231,255541498.10406524,12991893.713660855,23977681.143531576,9284199.33369749,3.0
L04590,Affluent,Consumer,212085721.83691868,0.08696936284129032,24,0.014986774941616586,0.26909887080590833,4836467.51739538,212085721.83691868,855325.6429997586,18444960.095891953,12753166.935496815,2.0
L04591,Mass,Auto,615483860.7977256,0.10305961556363442,36,0.018366719279892935,0.15,3323353.1874001445,615483860.7977256,1695662.8938864789,63431530.07943508,58412513.998148456,3.0
L04592,Mass,Consumer,276917816.1280821,0.11889096860366867,36,0.1091375777453858,0.43176361503803795,905889.2239624172,276917816.1280821,13048820.285340488,32923027.383080304,18968317.873777397,3.0
L04593,Affluent,Working Capital,69716155.09850757,0.13001566587194072,48,0.0728085545964585,0.2619951650701656,1581671.3536450285,69716155.09850757,1329869.7692257448,9064192.327163957,6152651.204293184,4.0
L04594,Mass,Mortgage,170748671.52830553,0.10542318388862054,36,0.11987384275295775,0.2570588350324532,7849767.609784313,170748671.52830553,5261557.199132079,18000868.59726622,4889543.788349828,3.0
L04595,Mass,Mortgage,78994260.82153627,0.12683624870284219,48,0.07389140135309005,0.21945576964455216,2352795.70368608,78994260.82153627,1280962.5880588468,10019335.711657558,6385577.419912632,4.0
L04596,Priority,Mortgage,85361665.63826299,0.10114315023296344,12,0.11628249061226105,0.4682420552325487,1590875.0316372842,85361665.63826299,4647802.051426961,8633747.771786826,2395070.6887225807,1.0
L04597,Mass,Consumer,41600677.047728896,0.09093123566419462,60,0.10080810136585555,0.15,1616460.4642951083,41600677.047728896,629052.7903073513,3782800.968417088,1537287.7138146283,5.0
L04598,Mass,Consumer,96825157.91989544,0.081486361791593,24,0.08983138587406186,0.3302064653456768,2335598.570361572,96825157.91989544,2872115.403529632,7889929.848788727,2682215.8748975233,2.0
L04599,Mass,Auto,180596896.99361086,0.0958876806778464,60,0.019448335569645005,0.15,3956479.113791299,180596896.99361086,526846.3583352535,17317017.59033328,12833692.118206728,5.0
L04600,Mass,Mortgage,114202759.8716109,0.08216416630590621,36,0.14524707508791349,0.15,2111603.7769467267,114202759.8716109,2488142.525747823,9383374.55468451,4783628.251989961,3.0
L04601,Mass,Mortgage,52613115.898621924,0.14117120936142358,12,0.11273630637478017,0.3718533608003245,1696435.8543976669,52613115.898621924,2205614.130445862,7427457.199681199,3525407.2148376703,1.0
L04602,Affluent,Consumer,38291473.34872964,0.11290733567356821,36,0.05914042857402561,0.2478036836283191,805360.8224832669,38291473.34872964,561169.8148750727,4323388.234820508,2956857.597462169,3.0
L04603,Priority,Auto,584862159.33087,0.10327893271504239,60,0.10478569227232806,0.29932865826900046,1586223.9528856834,584862159.33087,18344412.57179087,60403939.60110733,40473303.076430775,5.0
L04604,Mass,Consumer,153141496.47273818,0.13599603172222033,60,0.03680195119240972,0.35444770792232694,1763246.232103055,153141496.47273818,1997633.9207790855,20826635.812294792,17065755.659412652,5.0
L04605,Affluent,Consumer,64679212.90566929,0.0815591873585129,48,0.06212228399054782,0.35238599851904506,2935858.4365683165,64679212.90566929,1415894.1421451082,5275184.0435746275,923431.4648612025,4.0
L04606,Mass,Working Capital,169665582.44529277,0.10253142895387661,36,0.11323434639739662,0.2584538548942847,3061928.034321289,169665582.44529277,4965408.051475136,17396054.612407632,9368718.526611207,3.0
L04607,Affluent,Mortgage,619790365.769157,0.1409941282578335,36,0.14876101904054037,0.3643430093031671,5133079.137985195,619790365.769157,33592660.97028614,87386802.32422607,48661062.215954736,3.0
L04608,Mass,Mortgage,191107961.63458714,0.10240727087895599,24,0.25476491820678526,0.26536768817242334,1378646.3811141348,191107961.63458714,12920116.973056078,19570844.79423829,5272081.440068079,2.0
L04609,Mass,Working Capital,14837990.848567063,0.14904264801128148,48,0.12895152677010874,0.15,2672552.4959379532,14837990.848567063,287007.2361185436,2211493.4472375964,-748066.2848189005,4.0
L04610,Priority,Consumer,877178502.0462896,0.11914088710994769,24,0.05644133287525806,0.15,2708952.0227113236,877178502.0462896,7426368.573752229,104507824.88757001,94372504.29110646,2.0
L04611,Affluent,Working Capital,29980791.179335956,0.1285066663553802,60,0.0721999958721077,0.2655755882097569,1516367.050915793,29980791.179335956,574868.3705596392,3852731.529153251,1761496.1076778187,5.0
L04612,Mass,Auto,102820297.88252173,0.12902810682218768,48,0.10682908131897738,0.5818775775271365,3946080.5432359297,102820297.88252173,6391458.502215692,13266708.378675172,2929169.3332235506,4.0
L04613,Mass,Mortgage,51287062.00606131,0.10502884428446467,36,0.05719290763700879,0.402166004980079,5861512.834668078,51287062.00606131,1179655.9276521502,5386620.849242297,-1654547.9130779319,3.0
L04614,Mass,Consumer,68888562.32872002,0.09621219003727963,48,0.0830582612829368,0.4364604398907912,2529988.6036874866,68888562.32872002,2497323.7237445163,6627919.450165792,1600607.1227337895,4.0
L04615,Mass,Consumer,148531789.57115608,0.10292207424215256,36,0.018262760631540722,0.21676264263571746,1969108.0157359492,148531789.57115608,587990.4569378229,15287199.873562308,12730101.400888536,3.0
L04616,Mass,Mortgage,25386666.904491197,0.08723521494035472,24,0.02183044138202669,0.19601203052611735,5276322.93968976,25386666.904491197,108630.28751709688,2214611.344032479,-3170341.883174378,2.0
L04617,Mass,Consumer,112146668.37563907,0.10381266810186371,24,0.0814562029258623,0.2438844593938601,3110084.544393286,112146668.37563907,2227894.725242378,11642244.862809993,6304265.593174329,2.0
L04618,Mass,Consumer,283723042.4889186,0.1049206911135907,24,0.043744357756684914,0.15,1361720.6605629842,283723042.4889186,1861692.3411675554,29768417.702788,26545004.70105746,2.0
L04619,Mass,Mortgage,63755885.37220723,0.13540622991574566,24,0.10780224711543336,0.5000028940553123,2269020.661634296,63755885.37220723,3436533.745901319,8632944.073191019,2927389.6656554034,2.0
L04620,Mass,Auto,42299613.454772405,0.11567896279309459,48,0.07784766451377358,0.2397451505858417,2086091.984704025,42299613.454772405,789463.0678576042,4893175.4109969,2017620.3584352704,4.0
L04621,Mass,Consumer,108095264.40705058,0.1475271160401637,48,0.10437536920096097,0.32719709789792734,1637833.2636659753,108095264.40705058,3691595.737663769,15946982.615571126,10617553.614241382,4.0
L04622,Priority,Auto,93105720.32915111,0.06612820624240892,36,0.060489849957470934,0.15,1676461.7759024487,93105720.32915111,844792.6579338902,6156914.276274149,3635659.8424378107,3.0
L04623,Mass,Working Capital,76789736.35648084,0.08309321339946103,60,0.09036393796163093,0.16293008493781136,1788857.0091062407,76789736.35648084,1130575.6022471155,6380705.949957414,3461273.3386040577,5.0
L04624,Affluent,Auto,49216660.08009957,0.0986037841020234,60,0.1580161891981464,0.3878109423355008,3749581.4746000385,49216660.08009957,3016016.972563244,4852948.924760812,-1912649.5224024705,5.0
L04625,Mass,Auto,177129336.19011915,0.13186490035225568,12,0.12203917888119348,0.34844539134763985,2157844.411375802,177129336.19011915,7532246.0225488525,23357142.266171258,13667051.832246603,1.0
L04626,Mass,Auto,187530101.9697485,0.10302761039489974,36,0.01,0.3216733438787061,2609887.8810436055,187530101.9697485,603234.3497852373,19320778.28305507,16107656.052226227,3.0
L04627,Affluent,Consumer,53960737.131017454,0.07857911695827748,60,0.02596257716998045,0.317094411358301,4055512.387753508,53960737.131017454,444236.52372426697,4240187.074173086,-259561.83730468852,5.0
L04628,Mass,Consumer,59862574.44867271,0.10058776014931867,24,0.1789974111470805,0.18379941460841998,2153032.440855055,59862574.44867271,1969455.914782887,6021442.280563823,1898953.9249258805,2.0
L04629,Mass,Working Capital,132935059.99790211,0.08344323136041154,36,0.17198643565372423,0.18417671454345158,1370198.0911288904,132935059.99790211,4210837.223614781,11092530.967315136,5511495.652571464,3.0
L04630,Mass,Mortgage,58192879.34430673,0.0799147361733035,60,0.06717873882328038,0.3019958271660146,4008371.5392461494,58192879.34430673,1180599.608378386,4650468.599965155,-538502.5476593804,5.0
L04631,Mass,Auto,137206656.3526269,0.1409789007177702,48,0.16299125559769845,0.2360345109625221,2066947.109204858,137206656.3526269,5278554.291484712,19343243.5837542,11997742.18306463,4.0
L04632,Mass,Working Capital,360873196.084569,0.09867104039974826,60,0.061674631358811564,0.2030071524648359,6092876.841146901,360873196.084569,4518273.621582475,35607733.71004678,24996583.247317407,5.0
L04633,Mass,Consumer,114734955.30141754,0.10811675153044524,60,0.05047778660575391,0.42264939472207563,4139830.8812024104,114734955.30141754,2447802.113724679,12404770.654180102,5817137.659253012,5.0
L04634,Mass,Consumer,48292654.4446989,0.10332678575097444,24,0.010752601658297183,0.7067522170420342,3257397.823938869,48292654.4446989,366996.40844787605,4989924.759153247,1365530.5267665023,2.0
L04635,Mass,Mortgage,161026567.3187655,0.10047307875704793,48,0.1888721170898799,0.2871527564175548,2799562.671981423,161026567.3187655,8733299.876769932,16178834.980195405,4645972.43144405,4.0
L04636,Mass,Consumer,105030490.70210955,0.0898681014188226,60,0.057705739119355226,0.22533522728482044,4382486.99730806,105030490.70210955,1365725.7379517292,9438890.790485883,3690678.055226094,5.0
L04637,Mass,Mortgage,107219052.85102728,0.09940857712491034,24,0.030375027494762084,0.2668957372403374,2831850.251001968,107219052.85102728,869221.1470639854,10658493.484601183,6957422.086535229,2.0
L04638,Affluent,Auto,171397238.9871941,0.11107023861343464,12,0.04720681897936527,0.4848986052552792,844093.78322164,171397238.9871941,3923372.0438111024,19037132.23199153,14269666.404958788,1.0
L04639,Mass,Mortgage,201496053.35467938,0.13053543561715117,24,0.01890954354203687,0.25415182202106795,2376024.6421464123,201496053.35467938,968368.8642134757,26302375.099789806,22957981.59342992,2.0
L04640,Mass,Consumer,123238113.59929778,0.12205384145797332,48,0.047611607182101216,0.44787430507108067,3327095.5857983883,123238113.59929778,2627931.44211753,15041685.178828398,9086658.15091248,4.0
L04641,Mass,Auto,114661178.45514622,0.0830567958458085,48,0.12231426996474093,0.22240682856270563,1513197.2185203917,114661178.45514622,3119188.6784668867,9523390.090388896,4891004.193401618,4.0
L04642,Mass,Consumer,564052798.0255615,0.12279358352825889,60,0.09616602206189201,0.2782522332391245,9137888.035754958,564052798.0255615,15093156.25708693,69262064.36869992,45031020.075858034,5.0
L04643,Mass,Working Capital,295275034.38908833,0.11355788420749263,24,0.0681472245955748,0.3430520267077893,2323464.871134495,295275034.38908833,6902952.601962148,33530808.164519496,24304390.691422854,2.0
L04644,Mass,Consumer,224225295.82625878,0.09375502198895708,48,0.12627731377384235,0.15559134855285922,3310658.3641316136,224225295.82625878,4405501.824581755,21022247.540671296,13306087.351957928,4.0
L04645,Mass,Working Capital,132409077.4816278,0.10827774773135823,12,0.13833608668707853,0.231206238421335,4492534.78606954,132409077.4816278,4234993.945969594,14336956.688897561,5609427.956858428,1.0
L04646,Priority,Mortgage,56440349.3012537,0.11530116930569817,60,0.12340573646881345,0.2523590559759885,3381733.887181078,56440349.3012537,1757696.6912110853,6507638.270456596,1368207.6920644334,5.0
L04647,Affluent,Mortgage,279508172.5981305,0.10584695306081175,36,0.1999327945237676,0.4875486679175862,2370189.9340750556,279508172.5981305,27245609.096330922,29585088.42510759,-30710.605298386887,3.0
L04648,Mass,Mortgage,133715225.1136985,0.11364438001482098,48,0.035050560329636674,0.20352323827907706,3054653.7930708886,133715225.1136985,953871.403461499,15195983.856588487,11187458.6600561,4.0
L04649,Mass,Consumer,77836851.01045315,0.08946688169537159,24,0.028517226344952944,0.3700209799263531,2269792.0327381394,77836851.01045315,821332.2753058523,6963820.340892477,3872696.0328484853,2.0
L04650,Mass,Mortgage,99996621.71738347,0.14087097679643723,12,0.04249920093424943,0.45939098323800287,2384840.3307004184,99996621.71738347,1952309.0136571948,14086621.777671639,9749472.433314025,1.0
L04651,Affluent,Auto,58140053.66165784,0.07027287487839194,12,0.05354146590937903,0.39083718703008974,1408655.3372329576,58140053.66165784,1216638.5260315721,4085668.7163886745,1460374.8531241445,1.0
L04652,Affluent,Auto,265201131.53383502,0.11540132201990655,60,0.13347862034892305,0.6930118347061933,2195047.050782595,265201131.53383502,24531704.971403,30604561.18017969,3877809.1579940952,5.0
L04653,Mass,Consumer,200290648.7023538,0.11160174233418581,24,0.10944670960864764,0.42550149634223466,1370051.5128932837,200290648.7023538,9327483.175767219,22352785.368427016,11655250.679766513,2.0
L04654,Mass,Auto,137512674.20957485,0.11657298108213085,60,0.11564143903162742,0.15,2493988.9705712106,137512674.20957485,2385324.529602389,16030262.369185992,11150948.869012391,5.0
L04655,Mass,Working Capital,116210425.7161625,0.09224933367033128,24,0.029559794642114025,0.41001505254948306,2039637.001521356,116210425.7161625,1408465.7988318687,10720334.337861521,7272231.537508296,2.0
L04656,Affluent,Auto,72023329.31840663,0.126045546509995,36,0.01612780877287013,0.32849225651648856,3212756.093359723,72023329.31840663,381569.5368153202,9078219.90540791,5483894.275232865,3.0
L04657,Affluent,Mortgage,24286903.634064287,0.10305634772979037,24,0.11502638006406231,0.35725044227207625,1183522.6114355433,24286903.634064287,998027.1992514112,2502919.586192039,321369.7755050843,2.0
L04658,Mass,Consumer,41587372.28258812,0.08364813109674117,12,0.07907130609902341,0.5596073100991142,1571674.3131440026,41587372.28258812,1840194.6835793343,3478705.968662911,66836.97193957423,1.0
L04659,Mass,Working Capital,68752131.392756,0.08529341301103278,36,0.04560896779556094,0.2930913942802426,1578021.4287006888,68752131.392756,919050.7140454507,5864103.93827113,3367031.7955249907,3.0
L04660,Mass,Consumer,61421931.15248523,0.10724469123907658,36,0.0768463453992446,0.15,2481683.6108231945,61421931.15248523,708007.6404648753,6587176.041756097,3397484.790468028,3.0
L04661,Affluent,Consumer,149084343.75253388,0.07626261257769315,36,0.04123042702935545,0.31942386329689526,2211731.9784595524,149084343.75253388,1963438.1665044185,11369561.54899912,7194391.404035149,3.0
L04662,Affluent,Auto,220547270.2058241,0.13740910770196357,36,0.017062761770459903,0.18589450469709018,4325695.44570679,220547270.2058241,699548.0745227347,30305203.605086148,25279960.084856622,3.0
