Customer_ID,Age,Monthly_Income,Tenure_Months,Product_Count,Digital_Engagement,Balance,Prior_Monthly_Transactions,Segment,Treatment,Campaign_Name,Conversion,Propensity_True
C04951,35,27699966.0,108,4,15,45963498.0,37,Affluent,1,Personal Loan Offer,1,0.5558464433309984
C04952,23,6360897.0,45,1,28,7065718.0,21,Mass,1,Personal Loan Offer,0,0.4104449406594616
C04953,56,5328178.0,162,2,23,49670672.0,20,Mass,0,Personal Loan Offer,1,0.24172009639974604
C04954,27,8550478.0,143,4,16,36586185.0,18,Mass,1,Personal Loan Offer,0,0.3042640326182925
C04955,37,5603384.0,92,6,77,2401568.0,33,Priority,0,Personal Loan Offer,0,0.513437340708388
C04956,29,5609168.0,64,4,27,4909303.0,18,Mass,0,Personal Loan Offer,0,0.1723586152773641
C04957,28,16890639.0,119,1,44,28598670.0,20,Mass,1,Personal Loan Offer,0,0.29424638098364225
C04958,37,11972452.0,91,6,84,17504055.0,21,Affluent,1,Personal Loan Offer,1,0.511081086520813
C04959,62,9217300.0,170,2,65,11932360.0,29,Mass,0,Personal Loan Offer,0,0.30997022938096985
C04960,63,9699528.0,122,5,71,58831738.0,25,Mass,1,Personal Loan Offer,1,0.5513130819391521
C04961,38,8640202.0,7,6,18,8264366.0,29,Affluent,0,Personal Loan Offer,0,0.5973151668258011
C04962,43,29743472.0,149,6,98,12685902.0,31,Affluent,0,Personal Loan Offer,1,0.7749124871175063
C04963,65,8007499.0,37,1,17,10471973.0,28,Mass,0,Personal Loan Offer,0,0.12502908040239535
C04964,31,5799276.0,56,2,74,33311462.0,23,Priority,0,Personal Loan Offer,0,0.3181407165433862
C04965,63,18592058.0,80,4,68,3583264.0,27,Affluent,1,Personal Loan Offer,0,0.5908025348879813
C04966,25,10657257.0,40,5,47,12158888.0,30,Mass,0,Personal Loan Offer,0,0.3820841470313792
C04967,31,36827033.0,170,6,86,3571433.0,21,Mass,1,Personal Loan Offer,1,0.7029147900036364
C04968,36,8984434.0,177,4,91,14626820.0,26,Affluent,0,Personal Loan Offer,0,0.607517956661379
C04969,22,19109736.0,30,1,16,41214135.0,21,Affluent,0,Personal Loan Offer,1,0.27571598041239087
C04970,57,21760909.0,59,5,97,41956307.0,27,Mass,1,Personal Loan Offer,0,0.7892949330498656
C04971,59,9008530.0,68,5,31,9661355.0,34,Mass,1,Personal Loan Offer,1,0.5326069269143143
C04972,38,7974909.0,122,3,82,34091709.0,19,Mass,0,Personal Loan Offer,0,0.5356405359238667
C04973,58,18041204.0,109,4,84,16619369.0,34,Mass,0,Personal Loan Offer,0,0.47897648711078045
C04974,55,16462700.0,123,2,60,78008457.0,16,Mass,0,Personal Loan Offer,0,0.33629176058660976
C04975,57,5523828.0,8,5,88,17562561.0,24,Affluent,1,Personal Loan Offer,0,0.7252622893870985
C04976,57,6451206.0,94,1,85,1022944.0,27,Mass,1,Personal Loan Offer,0,0.5914674262342215
C04977,46,3000000.0,40,6,57,48931105.0,21,Mass,1,Personal Loan Offer,0,0.3466442243021267
C04978,25,16649321.0,43,6,26,12637051.0,27,Mass,1,Personal Loan Offer,0,0.6179672160473141
C04979,62,10390601.0,140,5,49,15203601.0,31,Affluent,0,Personal Loan Offer,0,0.43204749005623627
C04980,48,10976141.0,28,5,91,27984639.0,25,Mass,1,Personal Loan Offer,0,0.69131926504768
C04981,61,4733252.0,8,6,28,4811574.0,25,Mass,0,Personal Loan Offer,0,0.7274372327934691
C04982,64,6559736.0,89,1,100,21550216.0,24,Mass,0,Personal Loan Offer,1,0.2984392342718609
C04983,29,9226034.0,133,4,26,34131792.0,22,Mass,1,Personal Loan Offer,0,0.39174884892782696
C04984,39,8290643.0,93,4,70,28783332.0,31,Affluent,1,Personal Loan Offer,0,0.5278256283166437
C04985,29,12803473.0,31,6,68,10987970.0,22,Mass,1,Personal Loan Offer,0,0.6184919389692012
C04986,23,16540536.0,140,5,27,53928777.0,22,Mass,0,Personal Loan Offer,0,0.32487348580121667
C04987,64,41812426.0,70,4,52,7376036.0,28,Affluent,0,Personal Loan Offer,0,0.2926921728416991
C04988,62,11868612.0,129,4,23,10699646.0,27,Mass,0,Personal Loan Offer,0,0.25657363425405105
C04989,62,22161978.0,38,1,43,17456828.0,25,Mass,0,Personal Loan Offer,0,0.3659007639691848
C04990,60,7602078.0,165,2,97,26875111.0,26,Mass,1,Personal Loan Offer,0,0.6798364337593177
C04991,50,4776395.0,53,3,14,14457148.0,20,Affluent,1,Personal Loan Offer,0,0.3403124391860245
C04992,44,9886209.0,175,6,89,68327968.0,27,Priority,0,Personal Loan Offer,1,0.86086683402896
C04993,65,4983636.0,70,6,71,26870217.0,19,Mass,1,Personal Loan Offer,0,0.48856907754094125
C04994,45,12097235.0,132,4,78,21571872.0,19,Mass,0,Personal Loan Offer,0,0.4499653691358866
C04995,49,7811968.0,92,1,35,25942134.0,21,Mass,0,Personal Loan Offer,0,0.29559362950367335
C04996,30,4096190.0,16,5,96,41622388.0,23,Mass,1,Personal Loan Offer,0,0.5678566112102373
C04997,54,31178242.0,20,3,33,25444692.0,25,Mass,0,Personal Loan Offer,1,0.5257999480691468
C04998,57,8928494.0,75,4,55,3274665.0,22,Mass,0,Personal Loan Offer,0,0.27057542664416917
C04999,51,4875468.0,37,3,13,59456273.0,24,Mass,0,Personal Loan Offer,0,0.3498646135515099
C05000,43,19666194.0,111,5,90,22542614.0,27,Mass,1,Personal Loan Offer,1,0.7642812381608299
C05001,29,8037907.0,27,2,74,39669597.0,36,Mass,1,Personal Loan Offer,0,0.503175346482032
C05002,22,21856491.0,108,1,24,13326956.0,28,Priority,1,Personal Loan Offer,0,0.4799194066127205
C05003,49,8016803.0,39,2,70,3218823.0,18,Mass,0,Personal Loan Offer,1,0.3248662578599436
C05004,51,8912127.0,35,6,26,2047916.0,27,Priority,0,Personal Loan Offer,0,0.4143723955968039
C05005,55,14506025.0,68,1,50,7778508.0,31,Mass,1,Personal Loan Offer,0,0.3787570828226323
C05006,63,16629485.0,106,2,56,33549653.0,23,Mass,0,Personal Loan Offer,0,0.30845254070194145
C05007,43,18312295.0,74,3,94,73231322.0,20,Mass,1,Personal Loan Offer,0,0.6120437992062807
C05008,58,11422088.0,65,6,40,27050446.0,24,Priority,1,Personal Loan Offer,0,0.6128266665688822
C05009,53,16048989.0,63,3,11,6983183.0,24,Affluent,0,Personal Loan Offer,0,0.31371009066432165
C05010,33,18083545.0,63,6,49,9130387.0,27,Mass,1,Personal Loan Offer,1,0.5541293333313275
C05011,59,13399531.0,74,6,94,77984912.0,23,Mass,1,Personal Loan Offer,0,0.7392989547033453
C05012,23,11094447.0,151,4,82,5392189.0,15,Mass,1,Personal Loan Offer,1,0.5094921548082835
C05013,47,5419451.0,105,3,15,163613208.0,23,Mass,0,Personal Loan Offer,0,0.23737081592695894
C05014,63,16684038.0,78,4,14,130551763.0,17,Mass,1,Personal Loan Offer,0,0.4194662707549251
C05015,50,12281600.0,136,5,78,169093927.0,22,Priority,1,Personal Loan Offer,1,0.7285347457854677
C05016,63,9558377.0,96,1,75,29266214.0,23,Affluent,0,Personal Loan Offer,0,0.5176371764862823
C05017,23,24232099.0,171,5,60,14213717.0,20,Affluent,1,Personal Loan Offer,0,0.6569804875791626
C05018,44,5471748.0,103,3,18,28562039.0,23,Mass,0,Personal Loan Offer,0,0.28285201251167164
C05019,56,29640054.0,41,6,35,49616192.0,21,Mass,0,Personal Loan Offer,0,0.4554277360499666
C05020,49,11853893.0,103,4,87,10432818.0,27,Mass,1,Personal Loan Offer,1,0.49105514411623036
C05021,60,14289738.0,140,6,22,6649416.0,21,Affluent,1,Personal Loan Offer,1,0.4442914029337382
C05022,41,9656511.0,40,1,28,15056289.0,25,Mass,0,Personal Loan Offer,0,0.29740303024573106
C05023,51,4797124.0,38,1,51,9238915.0,29,Mass,0,Personal Loan Offer,0,0.37217109619745775
C05024,39,11113062.0,109,1,76,69173563.0,37,Mass,0,Personal Loan Offer,0,0.4634563762128217
C05025,60,14425772.0,160,6,85,10797372.0,37,Mass,1,Personal Loan Offer,0,0.6963385839091741
C05026,26,17406273.0,62,6,63,22007290.0,24,Mass,1,Personal Loan Offer,0,0.4288272509956004
C05027,32,10761645.0,93,6,54,53451398.0,17,Mass,0,Personal Loan Offer,0,0.4479490349669596
C05028,25,3593080.0,119,2,45,71921452.0,25,Affluent,1,Personal Loan Offer,1,0.46587777693383936
C05029,52,5139691.0,121,2,13,24638039.0,30,Affluent,0,Personal Loan Offer,0,0.20540088252154773
C05030,31,37096308.0,28,3,34,29371608.0,21,Affluent,0,Personal Loan Offer,0,0.4788199191697595
C05031,35,6579849.0,73,5,29,7233635.0,26,Affluent,1,Personal Loan Offer,1,0.43763925669542664
C05032,58,26305653.0,179,2,15,55633688.0,38,Mass,1,Personal Loan Offer,0,0.2968808588810181
C05033,37,7178992.0,161,4,77,70757286.0,12,Mass,1,Personal Loan Offer,0,0.5842454260701692
C05034,27,10854241.0,140,4,42,3081385.0,26,Mass,0,Personal Loan Offer,0,0.421801725415018
C05035,21,16924651.0,7,3,56,116591701.0,19,Mass,0,Personal Loan Offer,0,0.2997044917011105
C05036,31,7643073.0,77,3,28,9925159.0,33,Affluent,0,Personal Loan Offer,0,0.4348052939354252
C05037,62,28807189.0,12,4,63,36247237.0,35,Affluent,0,Personal Loan Offer,1,0.5485352240106465
C05038,45,12510362.0,56,5,22,21612979.0,29,Mass,0,Personal Loan Offer,0,0.23141042469046483
C05039,65,15461833.0,156,2,71,18828213.0,29,Mass,1,Personal Loan Offer,0,0.5425505996804224
C05040,30,10357623.0,72,4,77,16268233.0,24,Mass,1,Personal Loan Offer,0,0.3759000281435446
C05041,36,17239492.0,32,1,38,7412509.0,26,Mass,1,Personal Loan Offer,1,0.2619621898344576
C05042,28,28595308.0,131,1,29,33769576.0,36,Mass,0,Personal Loan Offer,0,0.35280941221255835
C05043,38,11164057.0,138,4,80,15024581.0,22,Priority,1,Personal Loan Offer,1,0.632240133530337
C05044,46,31070185.0,119,3,30,5399519.0,23,Mass,0,Personal Loan Offer,1,0.299340474430822
C05045,57,8572239.0,147,2,26,7104494.0,28,Priority,1,Personal Loan Offer,1,0.2653001744056853
C05046,37,18268157.0,127,1,40,5491964.0,22,Mass,0,Personal Loan Offer,0,0.22620236649616565
C05047,55,15704064.0,115,6,97,11835953.0,31,Mass,1,Personal Loan Offer,1,0.5654672854753502
C05048,49,6667110.0,161,5,52,32486726.0,31,Mass,1,Personal Loan Offer,1,0.45611306071824637
C05049,34,13497466.0,60,6,33,9821896.0,20,Mass,0,Personal Loan Offer,0,0.36658988905646145
C05050,62,12048714.0,84,1,56,53046762.0,24,Mass,1,Personal Loan Offer,0,0.21164266839493265
C05051,40,7505612.0,103,1,41,17752348.0,26,Mass,1,Personal Loan Offer,0,0.25624748650456447
C05052,27,14611487.0,122,2,70,14974180.0,29,Mass,0,Personal Loan Offer,0,0.3656800398750733
C05053,64,13005416.0,87,1,49,20338135.0,32,Mass,1,Personal Loan Offer,1,0.36573043298411534
C05054,62,11530363.0,81,3,63,80711995.0,27,Mass,0,Personal Loan Offer,0,0.5007654884999093
C05055,23,11555818.0,32,4,49,5075340.0,21,Mass,0,Personal Loan Offer,0,0.5786468203649929
C05056,61,11420397.0,116,2,53,104804766.0,23,Affluent,0,Personal Loan Offer,0,0.519804560968228
C05057,63,9802837.0,25,3,50,52242293.0,27,Mass,0,Personal Loan Offer,0,0.27618342506083615
C05058,58,12959322.0,87,4,45,19571526.0,23,Mass,1,Personal Loan Offer,0,0.18932420267859393
C05059,32,8421213.0,75,2,97,65284716.0,35,Affluent,1,Personal Loan Offer,0,0.4207825177207293
C05060,49,51735897.0,141,3,34,14487112.0,25,Mass,1,Personal Loan Offer,0,0.3876034962831685
C05061,45,5527709.0,87,4,83,26613288.0,17,Affluent,1,Personal Loan Offer,0,0.3804357531252268
C05062,48,8699815.0,3,6,74,11638491.0,37,Mass,0,Personal Loan Offer,0,0.5281733095258202
C05063,48,9086125.0,93,2,58,52573250.0,36,Affluent,0,Personal Loan Offer,0,0.46890980980060304
C05064,49,36861883.0,41,1,38,9859906.0,25,Mass,0,Personal Loan Offer,0,0.28692366388001056
C05065,44,5805656.0,70,6,54,18998585.0,24,Affluent,1,Personal Loan Offer,1,0.5922175495323264
C05066,52,15167635.0,55,4,87,39443572.0,28,Affluent,1,Personal Loan Offer,1,0.5713250078972144
C05067,44,13756664.0,32,3,26,57049649.0,24,Mass,1,Personal Loan Offer,1,0.2436901155765216
C05068,21,14416710.0,171,5,63,8798465.0,21,Mass,1,Personal Loan Offer,0,0.7105224870714832
C05069,22,23686266.0,48,6,79,42473082.0,38,Affluent,1,Personal Loan Offer,0,0.7190883816108535
C05070,64,23420526.0,93,1,67,7491336.0,19,Mass,0,Personal Loan Offer,0,0.41357571405843896
C05071,61,9364073.0,150,6,23,2328913.0,31,Affluent,0,Personal Loan Offer,0,0.5682185189090985
C05072,47,13351333.0,67,4,56,9465642.0,26,Mass,1,Personal Loan Offer,0,0.5634708281931365
C05073,28,4304455.0,169,4,26,46080610.0,36,Mass,1,Personal Loan Offer,0,0.30748341033300985
C05074,56,12672164.0,74,6,94,19757149.0,18,Affluent,1,Personal Loan Offer,0,0.8008838301109746
C05075,27,7754028.0,171,2,42,11713410.0,20,Mass,0,Personal Loan Offer,0,0.26292029076194945
C05076,37,10830826.0,83,5,48,21140922.0,31,Mass,1,Personal Loan Offer,0,0.5926953810778477
C05077,35,4749086.0,5,4,88,20453049.0,27,Mass,1,Personal Loan Offer,1,0.3999893635232849
C05078,21,14993045.0,157,6,48,37249213.0,30,Affluent,1,Personal Loan Offer,0,0.5411742796312022
C05079,57,4719930.0,156,3,27,3990922.0,23,Mass,0,Personal Loan Offer,0,0.312282596043615
C05080,43,13019695.0,174,5,91,18054218.0,26,Mass,1,Personal Loan Offer,0,0.66281890397632
C05081,35,6112455.0,25,3,68,22646596.0,21,Mass,0,Personal Loan Offer,0,0.33401720169003135
C05082,43,7520285.0,153,3,65,5105723.0,27,Mass,0,Personal Loan Offer,0,0.2518930240370302
C05083,21,22646590.0,63,3,16,5036190.0,21,Mass,0,Personal Loan Offer,0,0.3462521550583502
C05084,40,16581067.0,152,6,50,13887982.0,16,Mass,0,Personal Loan Offer,0,0.4715613640533745
C05085,44,22577828.0,174,6,51,20171214.0,22,Mass,1,Personal Loan Offer,0,0.4836840602907362
C05086,36,28297022.0,38,2,33,20242377.0,25,Priority,1,Personal Loan Offer,0,0.6536186128130026
C05087,58,7844757.0,69,6,61,11465973.0,26,Affluent,0,Personal Loan Offer,1,0.5562486082595354
C05088,32,27367086.0,50,4,32,11005528.0,19,Affluent,1,Personal Loan Offer,0,0.3909895813926049
C05089,27,5359542.0,57,1,52,13471225.0,26,Affluent,0,Personal Loan Offer,0,0.1914482765169075
C05090,44,18088237.0,109,5,82,26957297.0,24,Mass,1,Personal Loan Offer,0,0.468023675041961
C05091,60,9148326.0,76,1,76,69432377.0,18,Affluent,1,Personal Loan Offer,1,0.571795013519855
C05092,37,7193958.0,119,6,35,2171320.0,27,Mass,0,Personal Loan Offer,0,0.34673302777693565
C05093,23,16824987.0,123,3,28,37290343.0,27,Affluent,0,Personal Loan Offer,1,0.4702142523208602
C05094,64,20178748.0,39,6,10,17896061.0,30,Priority,0,Personal Loan Offer,0,0.34456877295862626
C05095,40,19851990.0,10,3,41,33833606.0,27,Mass,0,Personal Loan Offer,0,0.2921583993080886
C05096,28,13505265.0,135,1,11,65449288.0,24,Mass,0,Personal Loan Offer,1,0.15194996340705197
C05097,48,12903301.0,35,5,21,9399027.0,18,Mass,0,Personal Loan Offer,0,0.40388113773000184
C05098,35,16033548.0,38,5,99,51420501.0,34,Affluent,1,Personal Loan Offer,1,0.7078007117086966
C05099,63,14182047.0,110,2,87,5706977.0,24,Mass,0,Personal Loan Offer,1,0.3582433739534689
C05100,34,16161831.0,49,2,60,22721952.0,30,Mass,1,Personal Loan Offer,1,0.5029082788206668
C05101,45,13424835.0,36,6,80,15693012.0,21,Affluent,1,Personal Loan Offer,1,0.718163671842073
C05102,45,19076129.0,57,5,54,20947342.0,21,Mass,0,Personal Loan Offer,0,0.5364307929750108
C05103,31,4903466.0,96,2,64,7438714.0,28,Mass,0,Personal Loan Offer,0,0.424862915025131
C05104,43,11164133.0,153,5,93,30957513.0,27,Mass,0,Personal Loan Offer,0,0.5239438445072437
C05105,25,5605740.0,178,2,17,97711527.0,34,Mass,0,Personal Loan Offer,0,0.40407823297466106
C05106,49,13972523.0,133,2,42,7567596.0,25,Mass,0,Personal Loan Offer,0,0.3216851932153287
C05107,55,29605740.0,162,4,20,24176420.0,18,Mass,0,Personal Loan Offer,0,0.39055779214899494
C05108,63,9245713.0,97,5,82,47068566.0,25,Mass,1,Personal Loan Offer,0,0.6282623861582997
C05109,35,12869952.0,75,6,84,14864734.0,24,Mass,0,Personal Loan Offer,0,0.5118396765829939
C05110,33,18191862.0,148,3,75,77954490.0,19,Priority,1,Personal Loan Offer,1,0.8051278009455958
C05111,45,3848406.0,56,1,65,13014237.0,32,Affluent,0,Personal Loan Offer,0,0.41832841024062856
C05112,52,9004693.0,147,4,53,17804257.0,22,Mass,1,Personal Loan Offer,1,0.4284393007244771
C05113,65,14663923.0,180,5,12,7408130.0,26,Mass,0,Personal Loan Offer,0,0.2920135721713098
C05114,22,3000000.0,72,6,80,22699040.0,21,Priority,1,Personal Loan Offer,1,0.7948505610157554
C05115,31,7012274.0,115,1,91,20060550.0,33,Mass,0,Personal Loan Offer,0,0.6171070980221878
C05116,32,21985399.0,142,4,97,37774472.0,24,Priority,1,Personal Loan Offer,1,0.7462987456441638
C05117,32,20833347.0,142,4,41,10585935.0,20,Priority,0,Personal Loan Offer,0,0.3444816202116555
C05118,41,14743196.0,39,4,28,10112140.0,28,Priority,1,Personal Loan Offer,1,0.45085614841313004
C05119,60,19494168.0,174,1,69,31760532.0,20,Mass,1,Personal Loan Offer,0,0.3953255327434118
C05120,22,13507080.0,92,1,11,80876457.0,12,Mass,0,Personal Loan Offer,0,0.17080272234419275
C05121,57,16287108.0,10,4,15,37515063.0,28,Affluent,0,Personal Loan Offer,1,0.27518828209005636
C05122,48,10087501.0,24,2,84,126867663.0,26,Mass,0,Personal Loan Offer,0,0.3156385967277665
C05123,48,12789233.0,132,4,97,34849533.0,20,Mass,1,Personal Loan Offer,0,0.7568353133820853
C05124,51,8474850.0,78,1,46,33616773.0,28,Mass,1,Personal Loan Offer,1,0.39335093868154586
C05125,26,24042485.0,22,5,56,39449649.0,22,Affluent,0,Personal Loan Offer,0,0.587160660615914
C05126,54,27709195.0,95,2,59,88579728.0,25,Mass,0,Personal Loan Offer,0,0.3710641288305989
C05127,32,25632439.0,109,3,22,68944535.0,29,Mass,0,Personal Loan Offer,0,0.3921447982244027
C05128,44,9587372.0,17,3,30,6758859.0,29,Mass,1,Personal Loan Offer,1,0.34416155698879136
C05129,51,7101677.0,65,3,37,44536726.0,25,Mass,0,Personal Loan Offer,0,0.2951976728467382
C05130,48,24221536.0,85,4,86,26077915.0,27,Affluent,0,Personal Loan Offer,0,0.7026548940803156
C05131,35,16184526.0,141,4,49,16472581.0,31,Affluent,1,Personal Loan Offer,0,0.5727871999769752
C05132,38,14376976.0,118,5,75,3396696.0,21,Affluent,0,Personal Loan Offer,0,0.6915250762025906
C05133,42,8468971.0,18,6,27,4286932.0,24,Affluent,0,Personal Loan Offer,0,0.35512599786478705
C05134,22,15165479.0,112,2,96,13891332.0,24,Mass,1,Personal Loan Offer,1,0.5847047726420823
C05135,53,6606168.0,163,6,90,4623448.0,20,Affluent,0,Personal Loan Offer,0,0.7903804146202461
C05136,25,17007271.0,12,4,53,14182027.0,16,Mass,0,Personal Loan Offer,0,0.47203804041324615
C05137,41,25617977.0,178,2,30,40856810.0,42,Affluent,1,Personal Loan Offer,0,0.685527452817715
C05138,50,29429033.0,19,6,98,11187264.0,19,Mass,1,Personal Loan Offer,0,0.6889081972762503
C05139,24,17718245.0,113,5,83,21740891.0,28,Affluent,0,Personal Loan Offer,1,0.4594205841455687
C05140,65,5611369.0,65,2,56,6860500.0,18,Mass,1,Personal Loan Offer,0,0.2559861016267899
C05141,37,13375681.0,133,2,34,26963917.0,21,Mass,1,Personal Loan Offer,0,0.23651611993431237
C05142,21,38928694.0,152,4,66,33243779.0,23,Mass,0,Personal Loan Offer,1,0.6342176462523409
C05143,50,7442228.0,154,5,43,4820116.0,27,Mass,1,Personal Loan Offer,0,0.5301037023638617
C05144,46,11615690.0,157,1,71,9429527.0,34,Mass,0,Personal Loan Offer,0,0.42627314830469437
C05145,49,26110696.0,148,4,85,5632549.0,20,Affluent,0,Personal Loan Offer,0,0.6780217349614279
C05146,54,16849657.0,58,4,54,33279682.0,24,Mass,1,Personal Loan Offer,0,0.6881930826344467
C05147,42,46945748.0,85,6,14,23564441.0,19,Affluent,0,Personal Loan Offer,0,0.41970433428952764
C05148,58,8019118.0,130,5,61,19030072.0,16,Affluent,0,Personal Loan Offer,0,0.5286983289009495
C05149,37,6962516.0,32,6,88,17592114.0,28,Mass,0,Personal Loan Offer,0,0.5786349728430586
C05150,45,23527634.0,105,1,30,27620761.0,24,Priority,0,Personal Loan Offer,0,0.2625523532443431
C05151,28,6216291.0,97,5,97,28179190.0,24,Mass,0,Personal Loan Offer,0,0.37390399103324706
C05152,48,10769136.0,178,3,42,12184380.0,26,Mass,0,Personal Loan Offer,0,0.5191037421516261
C05153,32,11574461.0,11,4,72,10592386.0,29,Mass,0,Personal Loan Offer,1,0.42026807472073663
C05154,52,21214838.0,19,6,73,18854226.0,31,Affluent,1,Personal Loan Offer,1,0.653475180775189
C05155,57,16823118.0,8,6,26,16543568.0,33,Mass,0,Personal Loan Offer,0,0.49651564067651094
C05156,59,15429671.0,100,2,13,157026487.0,25,Mass,0,Personal Loan Offer,0,0.17171561476980665
C05157,62,9617359.0,101,2,96,13624063.0,24,Mass,1,Personal Loan Offer,0,0.4115558795662166
C05158,26,23409896.0,108,5,73,26719606.0,32,Affluent,1,Personal Loan Offer,0,0.6547746423344298
C05159,27,80000000.0,46,6,67,31869797.0,25,Affluent,1,Personal Loan Offer,1,0.7539037956979979
C05160,62,17551015.0,57,4,37,81146533.0,23,Mass,0,Personal Loan Offer,1,0.2659431362029855
C05161,38,12676202.0,77,1,19,8886628.0,35,Mass,0,Personal Loan Offer,0,0.3054889593776719
C05162,22,5877209.0,11,1,34,76353976.0,24,Affluent,0,Personal Loan Offer,0,0.26975370166937634
C05163,33,8451060.0,136,5,59,17259051.0,17,Affluent,1,Personal Loan Offer,0,0.5501609499538784
C05164,58,10669253.0,12,5,73,243977865.0,22,Mass,1,Personal Loan Offer,0,0.5979852884919618
C05165,36,8943048.0,121,6,39,28741282.0,25,Affluent,1,Personal Loan Offer,1,0.6336692122360446
C05166,24,11894354.0,83,4,29,5852115.0,16,Mass,0,Personal Loan Offer,0,0.3746155001351627
C05167,53,31906683.0,180,3,32,16421207.0,24,Mass,0,Personal Loan Offer,0,0.2866644600775434
C05168,29,23827692.0,126,1,97,76096451.0,32,Mass,1,Personal Loan Offer,0,0.6892300409746286
C05169,36,10996188.0,87,5,67,21699157.0,23,Affluent,1,Personal Loan Offer,0,0.5246907213138446
C05170,21,6174036.0,127,6,100,18842348.0,27,Affluent,1,Personal Loan Offer,1,0.6330021044202911
C05171,48,25039607.0,23,1,10,41047480.0,29,Mass,0,Personal Loan Offer,0,0.16636743213873975
C05172,41,11680570.0,35,3,51,14164440.0,23,Affluent,0,Personal Loan Offer,0,0.20183937692018072
C05173,60,4642864.0,91,3,51,16199803.0,26,Mass,0,Personal Loan Offer,1,0.30768931371318836
C05174,36,17756350.0,155,5,46,7776122.0,30,Mass,1,Personal Loan Offer,0,0.524581134071489
C05175,30,21094964.0,148,5,45,112680125.0,19,Affluent,1,Personal Loan Offer,0,0.37651139562697145
C05176,28,3160269.0,70,2,17,5889205.0,25,Mass,0,Personal Loan Offer,1,0.4139946403649377
